timestamp,ekf_x,ekf_y,ekf_yaw,gt_x,gt_y,gt_yaw,gt_vx,gt_vy,gnss_x,gnss_y,imu_yaw_rate,imu_accel_x,odom_velocity,gnss_available,lead_x,lead_y
1773666287.876243,553.8201,-0.2293,-0.1792,559.9129,0.0599,-0.0053,4.9227,-0.0263,558.9541,-1.3111,-0.000760,0.026924,4.9227,True,579.7800,0.0000
1773666287.976639,554.3829,-0.3899,-0.1795,560.5282,0.0602,0.0002,4.8227,0.0010,558.9541,-1.3111,0.004257,0.083254,4.8227,True,580.3800,0.0000
1773666288.076420,554.5869,-0.0553,-0.1865,561.0010,0.0735,-0.0039,4.8839,-0.0189,560.1648,0.4372,-0.009202,-0.019716,4.8839,True,580.9800,0.0000
1773666288.176348,554.9705,-0.1273,-0.1865,561.4856,0.0506,0.0030,4.8182,0.0147,560.1648,0.4372,-0.004184,-0.081804,4.8182,True,581.5800,0.0000
1773666288.276325,555.1849,1.2553,-0.1894,561.9262,0.0640,0.0069,4.8791,0.0336,560.3651,2.4403,0.003686,-0.172340,4.8792,True,582.1800,0.0000
1773666288.376302,555.5840,1.3073,-0.1892,562.4689,0.1008,0.0028,4.6602,0.0129,560.3651,2.4403,-0.011662,-0.036093,4.6602,True,582.7800,0.0000
1773666288.476628,555.8420,1.4603,-0.1897,562.8659,-0.0217,0.0097,4.9531,0.0478,561.3074,1.4929,-0.008413,0.077587,4.9533,True,583.3800,0.0000
1773666288.576508,556.3478,1.5248,-0.1902,563.3971,-0.0036,-0.0030,4.8034,-0.0144,561.3074,1.4929,-0.008617,0.135455,4.8034,True,583.9800,0.0000
1773666288.676498,557.3738,0.3635,-0.1938,563.9853,0.0375,-0.0010,4.7303,-0.0046,564.9362,-0.7412,-0.008797,0.035439,4.7303,True,584.5800,0.0000
1773666288.776810,557.9605,0.2939,-0.1941,564.3937,0.0795,-0.0050,4.9764,-0.0248,564.9362,-0.7412,-0.005802,-0.045925,4.9764,True,585.1800,0.0000
1773666288.876677,558.6521,-0.1956,-0.2000,564.9154,0.1199,-0.0080,5.0212,-0.0403,565.2182,-0.5208,-0.012869,0.179437,5.0213,True,585.7800,0.0000
1773666288.977842,559.1120,-0.2902,-0.2003,565.3603,0.0554,-0.0096,4.6779,-0.0450,565.2182,-0.5208,-0.001660,0.189161,4.6782,True,586.3800,0.0000
1773666289.076559,558.5407,-2.2924,-0.2593,565.7735,0.0847,0.0058,4.9296,0.0284,563.2883,-3.2662,-0.006786,0.058737,4.9297,True,586.9800,0.0000
1773666289.176511,558.8811,-2.5606,-0.2592,566.2946,0.0406,-0.0069,4.9700,-0.0341,563.2883,-3.2662,-0.006837,0.183460,4.9701,True,587.5800,0.0000
1773666289.277136,559.7482,-2.5172,-0.2392,566.8898,0.0440,0.0010,5.0331,0.0052,566.4403,-1.9708,-0.007172,0.263548,5.0331,True,588.1800,0.0000
1773666289.376305,560.1039,-2.7428,-0.2392,567.2883,0.0419,0.0040,5.0942,0.0205,566.4403,-1.9708,-0.010811,0.514003,5.0942,True,588.7800,0.0000
1773666289.476768,561.8397,-2.8800,-0.2092,567.8134,0.0713,-0.0055,4.9108,-0.0268,570.0217,-2.7950,-0.001062,0.637512,4.9109,True,589.3800,0.0000
1773666289.576674,562.3038,-3.1116,-0.2093,568.3524,0.0295,0.0047,4.9721,0.0235,570.0217,-2.7950,0.001147,0.628096,4.9721,True,589.9800,0.0000
1773666289.676578,562.3038,-3.1116,-0.2093,568.7953,0.0772,0.0025,5.0520,0.0127,568.9175,0.4018,-0.010661,0.543476,5.0520,True,590.5800,0.0000
1773666289.776586,562.3038,-3.1116,-0.2093,569.2851,0.0745,-0.0065,5.2797,-0.0343,568.9175,0.4018,0.005983,0.515695,5.2798,True,591.1800,0.0000
1773666289.876727,562.3038,-3.1116,-0.2093,569.7595,0.0035,0.0022,5.3744,0.0117,570.4019,-0.7234,-0.003140,0.472897,5.3744,True,591.7800,0.0000
1773666289.976678,562.3038,-3.1116,-0.2093,570.4193,0.0516,0.0027,5.4513,0.0145,570.4019,-0.7234,0.002355,0.390487,5.4513,True,592.3800,0.0000
1773666290.076557,562.3038,-3.1116,-0.2093,570.8729,0.1287,-0.0029,5.4578,-0.0156,570.9913,0.4777,-0.003911,0.503959,5.4578,True,592.9800,0.0000
1773666290.176645,562.3038,-3.1116,-0.2093,571.5157,0.0628,-0.0007,5.2142,-0.0037,570.9913,0.4777,0.001740,0.486881,5.2142,True,593.5800,0.0000
1773666290.276645,562.3038,-3.1116,-0.2093,571.9427,-0.0144,0.0021,5.5432,0.0115,571.8639,1.2483,-0.002866,0.615516,5.5432,True,594.1800,0.0000
1773666290.376540,562.3038,-3.1116,-0.2093,572.4769,0.0417,0.0006,5.4471,0.0030,571.8639,1.2483,-0.006145,0.655295,5.4472,True,594.7800,0.0000
1773666290.477285,562.3038,-3.1116,-0.2093,573.0255,0.1051,-0.0075,5.3808,-0.0406,573.2248,-0.6834,0.010657,0.647081,5.3810,True,595.3800,0.0000
1773666290.576361,562.3038,-3.1116,-0.2093,573.5553,-0.0148,0.0017,5.6237,0.0098,573.2248,-0.6834,0.002654,0.766869,5.6237,True,595.9800,0.0000
1773666290.676681,562.3038,-3.1116,-0.2093,574.2127,0.0569,-0.0002,5.5270,-0.0013,574.9703,-1.6783,-0.008724,0.759838,5.5270,True,596.5800,0.0000
1773666290.776705,562.3038,-3.1116,-0.2093,574.7211,0.0495,-0.0078,5.9326,-0.0465,574.9703,-1.6783,0.009335,0.826433,5.9328,True,597.1800,0.0000
1773666290.876417,562.3038,-3.1116,-0.2093,575.2686,0.0871,-0.0108,5.8799,-0.0635,578.0875,-1.7907,-0.005829,0.685613,5.8802,True,597.7800,0.0000
1773666290.976719,562.3038,-3.1116,-0.2093,575.8789,-0.0045,0.0014,5.7820,0.0084,578.0875,-1.7907,-0.001167,0.622311,5.7820,True,598.3800,0.0000
1773666291.076745,562.3038,-3.1116,-0.2093,576.5163,0.0226,-0.0114,5.9568,-0.0677,574.5200,-0.5476,-0.016111,0.585590,5.9572,True,598.9800,0.0000
1773666291.176554,562.3038,-3.1116,-0.2093,577.0898,0.0718,-0.0014,5.9929,-0.0081,574.5200,-0.5476,-0.002392,0.506354,5.9929,True,599.5800,0.0000
1773666291.276425,562.3038,-3.1116,-0.2093,577.7035,0.0419,0.0102,5.9280,0.0606,575.4450,1.3253,-0.004011,0.506451,5.9283,True,600.1800,0.0000
1773666291.376443,562.3038,-3.1116,-0.2093,578.2456,0.0961,0.0106,6.0793,0.0643,575.4450,1.3253,-0.007564,0.594347,6.0797,True,600.7800,0.0000
1773666291.476767,562.3038,-3.1116,-0.2093,578.7703,0.0340,0.0061,6.2912,0.0382,580.2124,0.7344,-0.004831,0.602253,6.2913,True,601.3800,0.0000
1773666291.576591,562.3038,-3.1116,-0.2093,579.4699,0.0263,0.0079,6.3834,0.0502,580.2124,0.7344,-0.004025,0.494731,6.3836,True,601.9800,0.0000
1773666291.676574,562.3038,-3.1116,-0.2093,580.1987,-0.0493,0.0057,6.2918,0.0357,580.8632,2.0321,0.000811,0.457426,6.2919,True,602.5800,0.0000
1773666291.776647,562.3038,-3.1116,-0.2093,580.7579,0.0661,0.0080,6.1510,0.0495,580.8632,2.0321,-0.009313,0.267336,6.1511,True,603.1800,0.0000
1773666291.876536,562.3038,-3.1116,-0.2093,581.4196,0.0611,-0.0063,6.3626,-0.0404,580.6447,-0.7853,0.002825,0.456357,6.3628,True,603.7800,0.0000
1773666291.976470,562.3038,-3.1116,-0.2093,582.0701,0.1056,0.0008,6.2044,0.0050,580.6447,-0.7853,-0.006672,0.343878,6.2044,True,604.3800,0.0000
1773666292.076585,562.3038,-3.1116,-0.2093,582.6039,0.1016,0.0096,6.3259,0.0607,584.8787,-0.9351,-0.006688,0.377936,6.3262,True,604.9800,0.0000
1773666292.176527,562.3038,-3.1116,-0.2093,583.2845,0.1335,-0.0057,6.4877,-0.0372,584.8787,-0.9351,0.006951,0.439889,6.4878,True,605.5800,0.0000
1773666292.276653,562.3038,-3.1116,-0.2093,583.9088,0.1236,-0.0018,6.5091,-0.0116,580.9706,-0.6259,0.000330,0.524773,6.5091,True,606.1800,0.0000
1773666292.376635,562.3038,-3.1116,-0.2093,584.4788,0.0027,-0.0021,6.5315,-0.0135,580.9706,-0.6259,0.010626,0.668590,6.5315,True,606.7200,0.0000
1773666292.476563,562.3038,-3.1116,-0.2093,585.1573,0.0791,0.0032,6.5445,0.0209,585.5616,-3.9550,0.002081,0.670876,6.5445,True,607.3200,0.0000
1773666292.576462,562.3038,-3.1116,-0.2093,585.8745,0.0823,-0.0065,6.6751,-0.0433,585.5616,-3.9550,-0.002568,0.539361,6.6752,True,607.9200,0.0000
1773666292.676543,562.3038,-3.1116,-0.2093,586.6109,0.1008,-0.0007,6.7998,-0.0050,582.9212,1.7579,-0.005617,0.436368,6.7998,True,608.5200,0.0000
1773666292.776394,562.3038,-3.1116,-0.2093,587.1393,0.1043,0.0071,6.6938,0.0476,582.9212,1.7579,-0.003424,0.398751,6.6939,True,609.1200,0.0000
1773666292.876460,562.3038,-3.1116,-0.2093,587.8334,0.0007,-0.0015,6.7972,-0.0100,585.6325,2.1927,0.001127,0.502927,6.7972,True,609.7200,0.0000
1773666292.976701,562.3038,-3.1116,-0.2093,588.4714,0.0871,-0.0018,6.7673,-0.0124,585.6325,2.1927,-0.000824,0.466877,6.7673,True,610.3200,0.0000
1773666293.076596,562.3038,-3.1116,-0.2093,589.1802,0.1207,0.0064,6.9446,0.0442,586.1193,-1.5561,0.003798,0.661017,6.9448,True,610.9200,0.0000
1773666293.176602,562.3038,-3.1116,-0.2093,589.9150,0.1499,-0.0070,6.8510,-0.0478,586.1193,-1.5561,0.002282,0.618529,6.8511,True,611.5200,0.0000
1773666293.276563,562.3038,-3.1116,-0.2093,590.6710,0.0069,-0.0071,7.0899,-0.0505,586.0050,-0.0755,-0.000912,0.600950,7.0901,True,612.1200,0.0000
1773666293.376400,562.3038,-3.1116,-0.2093,591.2365,0.0424,-0.0006,7.0921,-0.0042,586.0050,-0.0755,-0.012739,0.692054,7.0921,True,612.7200,0.0000
1773666293.476529,562.3038,-3.1116,-0.2093,591.9533,0.0364,-0.0071,7.1584,-0.0508,592.2396,-3.3785,0.004672,0.460965,7.1586,True,613.3200,0.0000
1773666293.576388,562.3038,-3.1116,-0.2093,592.7356,0.0900,0.0032,6.9399,0.0224,592.2396,-3.3785,-0.014042,0.196055,6.9399,True,613.9200,0.0000
1773666293.676697,562.3038,-3.1116,-0.2093,593.4345,0.0270,-0.0042,7.2814,-0.0304,592.3736,-1.6796,0.003615,0.302389,7.2814,True,614.5200,0.0000
1773666293.776421,562.3038,-3.1116,-0.2093,594.1399,0.0078,-0.0063,7.3215,-0.0458,592.3736,-1.6796,0.001551,0.514405,7.3217,True,615.1200,0.0000
1773666293.876496,562.3038,-3.1116,-0.2093,594.7998,0.0028,0.0021,7.1827,0.0154,594.8623,1.0288,-0.002304,0.463439,7.1827,True,615.7200,0.0000
1773666293.976753,562.3038,-3.1116,-0.2093,595.5160,0.1384,-0.0023,7.3780,-0.0168,594.8623,1.0288,-0.002776,0.475110,7.3780,True,616.3200,0.0000
1773666294.076504,562.3038,-3.1116,-0.2093,596.3779,0.1037,-0.0049,7.1343,-0.0347,598.3731,-0.9801,-0.005076,0.299451,7.1344,True,616.9200,0.0000
1773666294.176670,562.3038,-3.1116,-0.2093,597.1071,0.0064,0.0006,7.4687,0.0046,598.3731,-0.9801,0.002848,0.161114,7.4687,True,617.5200,0.0000
1773666294.276693,562.3038,-3.1116,-0.2093,597.8168,0.0356,-0.0040,7.3913,-0.0294,594.9561,1.2280,-0.008442,0.260254,7.3913,True,618.1200,0.0000
1773666294.376558,562.3038,-3.1116,-0.2093,598.5307,0.0806,0.0017,7.4574,0.0127,594.9561,1.2280,-0.007541,0.438825,7.4574,True,618.7200,0.0000
1773666294.476851,562.3038,-3.1116,-0.2093,599.3029,0.0970,0.0029,7.5077,0.0219,598.4376,1.9573,-0.002206,0.558807,7.5077,True,619.3200,0.0000
1773666294.576393,562.3038,-3.1116,-0.2093,600.0069,0.0831,-0.0013,7.3088,-0.0094,598.4376,1.9573,-0.004986,0.536448,7.3088,True,619.9200,0.0000
1773666294.676610,562.3038,-3.1116,-0.2093,600.8140,-0.0061,0.0011,7.5317,0.0079,603.1522,2.4247,-0.006491,0.540882,7.5317,True,620.5200,0.0000
1773666294.776535,562.3038,-3.1116,-0.2093,601.5004,0.0554,0.0034,7.5972,0.0256,603.1522,2.4247,-0.006814,0.486671,7.5972,True,621.1200,0.0000
1773666294.876557,562.3038,-3.1116,-0.2093,602.2218,0.0328,0.0047,7.5908,0.0356,598.2883,-2.1733,-0.009210,0.365198,7.5909,True,621.7200,0.0000
1773666294.976776,562.3038,-3.1116,-0.2093,603.0074,0.0467,-0.0046,7.5226,-0.0348,598.2883,-2.1733,-0.011392,0.273444,7.5227,True,622.3200,0.0000
1773666295.076619,562.3038,-3.1116,-0.2093,603.8678,0.0718,-0.0070,7.7276,-0.0539,604.9682,0.1577,0.007467,0.041061,7.7278,True,622.9200,0.0000
1773666295.176525,562.3038,-3.1116,-0.2093,604.5534,0.1161,-0.0009,7.6435,-0.0069,604.9682,0.1577,-0.004857,0.171713,7.6435,True,623.5200,0.0000
1773666295.276598,562.3038,-3.1116,-0.2093,605.3867,0.0496,-0.0041,7.6060,-0.0308,603.9813,-2.0065,-0.010114,0.317376,7.6061,True,624.1200,0.0000
1773666295.376410,562.3038,-3.1116,-0.2093,606.1476,0.0168,-0.0066,7.7439,-0.0511,603.9813,-2.0065,-0.001312,0.403319,7.7441,True,624.7200,0.0000
1773666295.476746,562.3038,-3.1116,-0.2093,606.9159,0.0352,0.0089,7.5777,0.0677,606.8577,1.3542,-0.008050,0.468346,7.5780,True,625.3200,0.0000
1773666295.576394,562.3038,-3.1116,-0.2093,607.6557,0.0167,-0.0038,7.5551,-0.0287,606.8577,1.3542,-0.004023,0.467503,7.5551,True,625.9200,0.0000
1773666295.676568,602.7024,-0.9863,-0.1420,608.5152,0.1037,-0.0004,7.7458,-0.0031,609.6396,-1.8995,-0.000068,0.376451,7.7458,True,626.5200,0.0000
1773666295.776430,603.4865,-1.1017,-0.1421,609.2750,0.0215,-0.0008,7.9119,-0.0063,609.6396,-1.8995,-0.007630,0.244308,7.9119,True,627.1200,0.0000
1773666295.877362,604.2963,-1.8737,-0.2194,610.0322,0.0356,0.0040,7.9455,0.0321,610.2300,-2.3406,-0.000942,0.090556,7.9456,True,627.7200,0.0000
1773666295.976457,605.0680,-2.0540,-0.2192,610.8417,0.0536,0.0091,7.8857,0.0717,610.2300,-2.3406,0.002578,0.340272,7.8860,True,628.3200,0.0000
1773666296.076431,604.7384,-3.1422,-0.3155,611.6618,0.0763,0.0044,7.8864,0.0346,608.7994,-3.7796,-0.008438,0.215497,7.8864,True,628.9200,0.0000
1773666296.176602,605.3461,-3.3519,-0.3149,612.4746,0.0086,0.0072,8.0751,0.0583,608.7994,-3.7796,-0.001591,0.239142,8.0753,True,629.5200,0.0000
1773666296.276601,607.4991,-1.9843,-0.1661,613.1845,0.0365,0.0052,7.9320,0.0410,615.2556,-0.1887,-0.009163,0.167204,7.9321,True,630.1200,0.0000
1773666296.376587,608.1323,-2.0869,-0.1659,614.1068,0.0865,-0.0007,8.0534,-0.0059,615.2556,-0.1887,-0.006823,0.405014,8.0534,True,630.7200,0.0000
1773666296.484487,610.3368,-1.1900,-0.0704,614.8457,0.1436,0.0003,8.0031,0.0022,618.6771,-0.2063,0.002290,0.426148,8.0031,True,631.3200,0.0000
1773666296.576393,611.1451,-1.2222,-0.0702,615.6659,0.0972,0.0041,8.1495,0.0335,618.6771,-0.2063,-0.002318,0.359462,8.1495,True,631.9200,0.0000
1773666296.676475,610.6418,-1.0968,-0.0697,616.4210,0.1270,-0.0014,7.9595,-0.0115,613.8243,-0.7883,0.002578,0.282319,7.9596,True,632.5200,0.0000
1773666296.776750,611.4571,-1.1291,-0.0702,617.2829,0.1241,0.0004,8.0738,0.0030,613.8243,-0.7883,-0.001377,0.124501,8.0738,True,633.1200,0.0000
1773666296.876722,611.5291,0.4400,0.0852,618.0546,0.1003,-0.0007,8.0980,-0.0058,616.3805,1.9458,-0.001290,0.089266,8.0980,True,633.7200,0.0000
1773666296.977162,612.4926,0.5755,0.0848,618.7764,0.0022,0.0000,8.0504,0.0001,616.3805,1.9458,-0.001295,0.336526,8.0504,True,634.3200,0.0000
1773666297.076416,613.7264,0.4860,0.0684,619.6287,0.1141,-0.0071,8.1786,-0.0579,620.7486,0.1905,-0.003355,0.184140,8.1788,True,634.9200,0.0000
1773666297.176407,614.7076,0.6008,0.0682,620.5222,0.0541,0.0053,8.3744,0.0440,620.7486,0.1905,-0.001478,0.034915,8.3745,True,635.5200,0.0000
1773666297.276590,614.2324,0.9544,0.0931,621.2952,0.0093,-0.0050,8.4132,-0.0421,618.1634,1.0655,-0.001160,0.058075,8.4133,True,636.1200,0.0000
1773666297.376496,615.2124,1.1061,0.0929,622.1264,0.0475,-0.0038,8.2504,-0.0316,618.1634,1.0655,-0.004504,0.005679,8.2504,True,636.7200,0.0000
1773666297.476260,615.9074,0.6186,0.0483,623.0208,0.0303,-0.0039,8.2893,-0.0321,621.4546,-0.0453,-0.011909,-0.084513,8.2893,True,637.3200,0.0000
1773666297.576283,616.5644,0.6721,0.0478,623.7883,0.0594,0.0069,8.1839,0.0564,621.4546,-0.0453,-0.009694,-0.048825,8.1841,True,637.9200,0.0000
1773666297.676489,617.1833,-0.7993,-0.0289,624.5818,0.0637,-0.0010,8.2387,-0.0086,622.2470,-2.0176,-0.004032,-0.030383,8.2387,True,638.5200,0.0000
1773666297.776285,617.8395,-0.8807,-0.0292,625.4118,0.0801,0.0060,8.1532,0.0490,622.2470,-2.0176,-0.002574,-0.201991,8.1534,True,639.1200,0.0000
1773666297.876495,619.7095,-1.0333,-0.0328,626.1984,0.0592,-0.0027,7.9983,-0.0212,627.1445,-0.9749,-0.002386,-0.352246,7.9983,True,639.7200,0.0000
1773666297.976621,620.3617,-1.1177,-0.0330,627.0699,0.0433,-0.0010,8.2308,-0.0082,627.1445,-0.9749,-0.008346,-0.637675,8.2308,True,640.3200,0.0000
1773666298.076550,621.1962,-0.8793,-0.0420,627.8757,0.0918,0.0026,7.9087,0.0209,626.8048,-0.5699,0.000858,-0.609257,7.9087,True,640.9200,0.0000
1773666298.176509,621.9952,-0.9427,-0.0426,628.5931,-0.0119,0.0030,7.9168,0.0238,626.8048,-0.5699,-0.001845,-0.637865,7.9168,True,641.5200,0.0000
1773666298.276529,623.2576,0.9705,0.0348,629.5043,-0.0282,0.0048,7.9901,0.0386,630.2908,3.2418,-0.003997,-0.698634,7.9902,True,642.1200,0.0000
1773666298.376668,624.0549,1.0097,0.0304,630.2034,0.0008,0.0078,7.9245,0.0620,630.2908,3.2418,0.001226,-0.675484,7.9247,True,642.7200,0.0000
1773666298.476725,624.7388,0.7812,0.0545,631.0468,0.0177,-0.0007,7.7125,-0.0056,630.1475,0.4582,0.002087,-0.701647,7.7125,True,643.3200,0.0000
1773666298.576666,625.5192,0.7918,0.0543,631.7021,0.1078,-0.0070,7.8119,-0.0545,630.1475,0.4582,-0.006705,-0.667108,7.8121,True,643.9200,0.0000
1773666298.676666,625.1676,1.1882,-0.0387,632.4939,0.0190,0.0012,7.4525,0.0093,629.4673,1.4530,0.003256,-0.630991,7.4525,True,644.5200,0.0000
1773666298.776387,626.0895,1.2472,-0.0325,633.2967,-0.0092,0.0019,7.6892,0.0148,629.4673,1.4530,0.001514,-0.692517,7.6893,True,645.1200,0.0000
1773666298.877043,625.6119,0.2616,-0.0039,634.0957,0.0121,0.0038,7.3921,0.0278,629.2648,-1.1531,-0.002362,-0.599719,7.3921,True,645.7200,0.0000
1773666298.976743,626.2038,0.2523,0.0152,634.7713,0.0197,-0.0028,7.2618,-0.0206,629.2648,-1.1531,-0.001686,-0.566422,7.2618,True,646.3200,0.0000
1773666299.076553,627.0501,-1.0437,0.0290,635.5593,0.1044,-0.0009,7.3581,-0.0068,632.8332,-2.9658,0.001483,-0.396415,7.3581,True,646.9200,0.0000
1773666299.176819,627.7720,-1.0364,0.0121,636.2547,-0.0643,0.0037,7.2946,0.0269,632.8332,-2.9658,0.004360,-0.395992,7.2947,True,647.5200,0.0000
1773666299.276425,629.5248,-0.8263,-0.0037,637.0988,0.0715,-0.0031,7.3541,-0.0231,637.2213,-0.5491,0.005372,-0.475182,7.3541,True,648.1200,0.0000
1773666299.376663,630.2488,-0.8257,-0.0041,637.7581,0.0820,0.0024,7.2157,0.0176,637.2213,-0.5491,0.001120,-0.572027,7.2158,True,648.7200,0.0000
1773666299.476610,631.4065,0.1883,0.0911,638.4737,0.1438,-0.0052,7.0487,-0.0367,638.0840,2.0304,-0.004404,-0.472857,7.0488,True,649.3200,0.0000
1773666299.577142,632.1291,0.1809,0.0675,639.1069,0.0684,0.0038,7.1457,0.0268,638.0840,2.0304,-0.003801,-0.447514,7.1458,True,649.9200,0.0000
1773666299.676761,633.0265,1.9187,-0.1118,639.8295,0.0361,0.0033,7.1235,0.0238,639.6433,4.2887,-0.000522,-0.411613,7.1236,True,650.5200,0.0000
1773666299.776588,633.8824,1.9790,-0.1121,640.4891,0.1546,-0.0042,7.0405,-0.0293,639.6433,4.2887,0.005318,-0.455214,7.0406,True,651.1200,0.0000
1773666299.877625,635.1710,1.2902,0.0039,641.3448,0.0443,0.0011,7.0008,0.0076,642.5519,0.3413,-0.001248,-0.471911,7.0008,True,651.7200,0.0000
1773666299.976553,635.9848,1.2887,0.0027,641.9440,0.1482,0.0021,6.8252,0.0144,642.5519,0.3413,-0.003572,-0.511115,6.8252,True,652.3200,0.0000
1773666300.076314,637.2674,1.4722,-0.0293,642.6350,0.1757,0.0027,6.8260,0.0182,644.6408,1.6331,-0.009444,-0.457367,6.8261,True,652.9200,0.0000
1773666300.176283,638.0893,1.4883,-0.0300,643.3705,0.1018,0.0018,6.8625,0.0121,644.6408,1.6331,-0.005551,-0.547669,6.8625,True,653.5200,0.0000
1773666300.276336,638.8339,0.5376,0.0689,643.9404,0.0910,-0.0037,6.6816,-0.0250,645.0175,-0.6350,0.001162,-0.579577,6.6816,True,654.1200,0.0000
1773666300.376570,639.3845,0.5041,0.0709,644.6697,-0.0598,-0.0010,6.9291,-0.0070,645.0175,-0.6350,-0.003687,-0.575397,6.9291,True,654.7200,0.0000
1773666300.476570,639.4004,0.0559,0.1348,645.2876,0.0869,-0.0031,6.5210,-0.0205,643.8712,-0.3580,0.004651,-0.604627,6.5211,True,655.3200,0.0000
1773666300.576291,639.9422,-0.0003,0.1329,645.9944,0.0826,-0.0097,6.4551,-0.0623,643.8712,-0.3580,0.002708,-0.547051,6.4554,True,655.9200,0.0000
1773666300.676551,641.5084,1.0342,0.0591,646.7825,0.0952,0.0012,6.2823,0.0077,648.9457,2.5684,0.004333,-0.602071,6.2823,True,656.5200,0.0000
1773666300.776685,642.1487,1.0432,0.0335,647.4137,0.0369,0.0079,6.2779,0.0498,648.9457,2.5684,0.001956,-0.465929,6.2781,True,657.1200,0.0000
1773666300.876912,643.0238,1.1808,0.0257,648.0037,0.1009,-0.0026,6.4414,-0.0169,649.4009,1.3888,0.000285,-0.478620,6.4415,True,657.7200,0.0000
1773666300.976268,643.6625,1.1648,0.0247,648.6114,0.0146,0.0045,6.3184,0.0286,649.4009,1.3888,0.003916,-0.556133,6.3184,True,658.3200,0.0000
1773666301.076432,644.1826,0.7718,0.0747,649.2102,0.1023,-0.0028,6.3643,-0.0177,650.2871,0.3200,-0.003214,-0.463846,6.3643,True,658.9200,0.0000
1773666301.176484,644.9591,0.7213,0.0741,649.8790,0.0577,-0.0053,6.4844,-0.0344,650.2871,0.3200,-0.009610,-0.569246,6.4845,True,659.5200,0.0000
1773666301.276564,645.0824,0.7361,0.0525,650.4761,0.0590,0.0022,6.1417,0.0133,650.5314,0.7360,-0.004155,-0.542312,6.1417,True,660.1200,0.0000
1773666301.376334,645.7002,0.7026,0.0523,651.1058,-0.0237,-0.0027,6.1236,-0.0165,650.5314,0.7360,-0.005162,-0.381706,6.1236,True,660.7200,0.0000
1773666301.476815,645.6173,0.9603,-0.0179,651.6712,0.1112,-0.0128,6.2423,-0.0801,650.1533,1.1343,-0.001263,-0.247450,6.2428,True,661.3200,0.0000
1773666301.576842,646.2200,0.9643,-0.0183,652.3173,0.0746,-0.0090,5.9993,-0.0539,650.1533,1.1343,-0.004566,-0.473256,5.9995,True,661.9200,0.0000
1773666301.676213,646.8188,1.5302,-0.0706,652.8846,0.0666,0.0069,6.1760,0.0427,652.7776,2.1520,-0.001100,-0.394789,6.1762,True,662.5200,0.0000
1773666301.777813,647.3004,1.5545,-0.0705,653.5683,0.0819,-0.0002,6.0232,-0.0013,652.7776,2.1520,-0.001388,-0.407602,6.0232,True,663.0600,0.0000
1773666301.876515,647.6568,2.1022,-0.1646,654.0975,0.1796,-0.0032,6.1383,-0.0198,653.4772,2.4782,0.004470,-0.378566,6.1383,True,663.6000,0.0000
1773666301.980005,648.3076,2.1724,-0.1585,654.6210,0.0922,-0.0051,6.0080,-0.0306,653.4772,2.4782,-0.008217,-0.550096,6.0081,True,664.2600,0.0000
1773666302.078684,648.8468,3.1546,-0.0083,655.2791,0.0819,-0.0046,5.7101,-0.0262,655.0759,4.9193,0.000333,-0.388391,5.7101,True,664.8600,0.0000
1773666302.176371,649.4217,3.1705,-0.0187,655.7437,-0.0111,0.0021,5.6970,0.0121,655.0759,4.9193,-0.007258,-0.403122,5.6970,True,665.4600,0.0000
1773666302.276882,650.8341,1.9499,0.0687,656.4794,-0.0234,0.0063,5.6351,0.0355,658.2610,0.2310,-0.007613,-0.346119,5.6352,True,666.0600,0.0000
1773666302.376619,651.4118,1.9021,0.0687,656.9166,0.0530,0.0064,5.6540,0.0360,658.2610,0.2310,-0.007600,-0.384461,5.6541,True,666.6600,0.0000
1773666302.476382,651.8427,2.5228,-0.0385,657.6412,0.0977,0.0022,5.5507,0.0124,658.0084,3.1951,-0.004973,-0.276859,5.5507,True,667.2600,0.0000
1773666302.576636,652.5164,2.5494,-0.0427,658.2057,0.0572,0.0095,5.4761,0.0523,658.0084,3.1951,-0.004563,-0.359393,5.4764,True,667.8600,0.0000
1773666302.676449,653.3458,1.7995,0.0358,658.7226,0.0237,-0.0103,5.6757,-0.0586,660.1829,0.8436,0.006632,-0.448000,5.6760,True,668.4600,0.0000
1773666302.776540,654.0151,1.7624,0.0356,659.2631,0.0224,-0.0053,5.6158,-0.0295,660.1829,0.8436,-0.009503,-0.369256,5.6159,True,669.0600,0.0000
1773666302.876414,654.7717,2.3780,-0.0573,659.7761,0.0919,0.0092,5.4734,0.0502,661.5107,2.9589,-0.005184,-0.550024,5.4736,True,669.6600,0.0000
1773666302.976783,655.3161,2.4107,-0.0576,660.3014,-0.0641,0.0062,5.3414,0.0333,661.5107,2.9589,-0.009278,-0.474499,5.3415,True,670.2600,0.0000
1773666303.076741,655.9352,2.1026,-0.0144,660.9266,0.0978,-0.0009,5.5506,-0.0050,661.9352,1.7153,-0.005952,-0.491647,5.5506,True,670.8600,0.0000
1773666303.176808,656.3647,2.1033,-0.0142,661.4379,-0.0120,-0.0066,5.3744,-0.0354,661.9352,1.7153,-0.000286,-0.494073,5.3745,True,671.4600,0.0000
1773666303.276878,657.9389,0.5756,0.0379,661.9535,0.0002,0.0031,5.3151,0.0164,665.6720,-1.4537,-0.007184,-0.379608,5.3152,True,672.0600,0.0000
