timestamp,event,detail
1773224649.946817,imu_predict,yr=0.0003 ax=1.1049
1773224649.963201,imu_predict,yr=0.0031 ax=1.1053
1773224649.965615,odom_update,v=1.078
1773224649.979769,imu_predict,yr=0.0042 ax=1.0681
1773224649.995620,imu_predict,yr=-0.0099 ax=1.1774
1773224649.999512,odom_update,v=1.255
1773224650.015564,imu_predict,yr=-0.0007 ax=1.2533
1773224650.044306,imu_predict,yr=0.0004 ax=1.1665
1773224650.058898,imu_predict,yr=0.0087 ax=1.2770
1773224650.060971,odom_update,v=1.210
1773224650.075417,imu_predict,yr=0.0103 ax=1.2846
1773224650.095928,imu_predict,yr=0.0102 ax=1.1872
1773224650.122709,gnss_update,x=0.43 y=1.85
1773224650.124125,odom_update,v=1.261
1773224650.125449,imu_predict,yr=0.0102 ax=1.1872
1773224650.168246,imu_predict,yr=0.0102 ax=1.1872
1773224650.177219,odom_update,v=1.327
1773224650.178264,imu_predict,yr=0.0035 ax=1.1778
1773224650.211885,imu_predict,yr=0.0038 ax=1.2459
1773224650.215774,imu_predict,yr=0.0038 ax=1.2459
1773224650.229621,odom_update,v=1.334
1773224650.235728,imu_predict,yr=-0.0052 ax=1.2802
1773224650.259303,imu_predict,yr=-0.0052 ax=1.2802
1773224650.262057,odom_update,v=1.287
1773224650.281640,imu_predict,yr=0.0019 ax=1.3180
1773224650.296795,imu_predict,yr=0.0081 ax=1.3430
1773224650.312493,gnss_update,x=1.32 y=3.14
1773224650.314391,odom_update,v=1.446
1773224650.315439,imu_predict,yr=-0.0012 ax=1.2918
1773224650.344486,imu_predict,yr=0.0094 ax=1.3009
1773224650.360575,imu_predict,yr=0.0094 ax=1.3009
1773224650.364281,odom_update,v=1.643
1773224650.377004,imu_predict,yr=-0.0019 ax=1.3427
1773224650.395677,imu_predict,yr=0.0024 ax=1.2810
1773224650.416942,imu_predict,yr=0.0024 ax=1.2810
1773224650.431194,odom_update,v=1.366
1773224650.451753,imu_predict,yr=0.0024 ax=1.2810
1773224650.455816,imu_predict,yr=0.0024 ax=1.2810
1773224650.476212,odom_update,v=1.486
1773224650.477220,imu_predict,yr=-0.0043 ax=1.3053
1773224650.495616,imu_predict,yr=-0.0043 ax=1.3053
1773224650.519271,imu_predict,yr=-0.0043 ax=1.3053
1773224650.521527,gnss_update,x=-1.26 y=0.91
1773224650.530384,odom_update,v=1.619
1773224650.544363,imu_predict,yr=-0.0021 ax=1.3673
1773224650.560815,imu_predict,yr=-0.0021 ax=1.3673
1773224650.576419,imu_predict,yr=-0.0021 ax=1.3673
1773224650.597302,imu_predict,yr=0.0010 ax=1.3480
1773224650.601431,odom_update,v=1.679
1773224650.615200,odom_update,v=1.533
1773224650.616028,imu_predict,yr=0.0047 ax=1.3409
1773224650.636609,imu_predict,yr=0.0019 ax=1.3741
1773224650.655556,imu_predict,yr=0.0079 ax=1.3845
1773224650.668501,odom_update,v=1.732
1773224650.676070,imu_predict,yr=0.0079 ax=1.3845
1773224650.700682,imu_predict,yr=-0.0053 ax=1.3644
1773224650.716924,imu_predict,yr=-0.0053 ax=1.3644
1773224650.724980,gnss_update,x=7.40 y=1.58
1773224650.755733,odom_update,v=1.435
1773224650.756753,imu_predict,yr=-0.0021 ax=1.3898
1773224650.804266,imu_predict,yr=-0.0001 ax=1.3844
1773224650.806515,odom_update,v=1.721
1773224650.824440,imu_predict,yr=0.0051 ax=1.3288
1773224650.826490,odom_update,v=1.658
1773224650.843342,imu_predict,yr=0.0051 ax=1.3288
1773224650.871475,imu_predict,yr=0.0007 ax=1.4802
1773224650.887852,odom_update,v=1.805
1773224650.888772,imu_predict,yr=0.0089 ax=1.4246
1773224650.903728,imu_predict,yr=-0.0037 ax=1.5248
1773224650.918660,imu_predict,yr=-0.0050 ax=1.4301
1773224650.922308,gnss_update,x=2.91 y=0.26
1773224650.934879,odom_update,v=1.790
1773224650.936330,imu_predict,yr=-0.0050 ax=1.4301
1773224650.955377,odom_update,v=1.918
1773224650.968926,imu_predict,yr=-0.0014 ax=1.4706
1773224650.985898,imu_predict,yr=0.0066 ax=1.3634
1773224651.002621,imu_predict,yr=0.0066 ax=1.3634
1773224651.006462,odom_update,v=1.927
1773224651.020501,imu_predict,yr=-0.0125 ax=1.2882
1773224651.035662,imu_predict,yr=-0.0035 ax=1.3110
1773224651.061913,imu_predict,yr=-0.0002 ax=1.3782
1773224651.064880,odom_update,v=2.028
1773224651.078035,imu_predict,yr=0.0011 ax=1.3407
1773224651.095783,imu_predict,yr=0.0008 ax=1.3990
1773224651.100766,gnss_update,x=1.77 y=1.10
1773224651.103111,odom_update,v=2.023
1773224651.115713,imu_predict,yr=0.0097 ax=1.3966
1773224651.146399,imu_predict,yr=0.0035 ax=1.4744
1773224651.157961,imu_predict,yr=0.0049 ax=1.4173
1773224651.174578,odom_update,v=2.209
1773224651.175975,imu_predict,yr=-0.0063 ax=1.4740
1773224651.205480,imu_predict,yr=0.0082 ax=1.4580
1773224651.219241,imu_predict,yr=0.0065 ax=1.3688
1773224651.221309,odom_update,v=2.183
1773224651.239336,imu_predict,yr=0.0065 ax=1.3688
1773224651.254336,odom_update,v=2.181
1773224651.255493,imu_predict,yr=-0.0009 ax=1.4860
1773224651.275527,imu_predict,yr=0.0033 ax=1.5743
1773224651.295780,imu_predict,yr=-0.0057 ax=1.5167
1773224651.319374,gnss_update,x=1.94 y=0.74
1773224651.321336,imu_predict,yr=0.0117 ax=1.5662
1773224651.324156,odom_update,v=2.416
1773224651.337568,imu_predict,yr=0.0117 ax=1.5662
1773224651.367572,imu_predict,yr=0.0117 ax=1.5662
1773224651.371384,odom_update,v=2.175
1773224651.383753,imu_predict,yr=0.0008 ax=1.5663
1773224651.399993,imu_predict,yr=0.0001 ax=1.6094
1773224651.415433,imu_predict,yr=0.0071 ax=1.6414
1773224651.430879,odom_update,v=2.570
1773224651.435643,imu_predict,yr=0.0004 ax=1.6890
1773224651.463663,imu_predict,yr=0.0073 ax=1.6688
1773224651.479766,odom_update,v=2.346
1773224651.480916,imu_predict,yr=0.0073 ax=1.6688
1773224651.495583,imu_predict,yr=0.0083 ax=1.6023
1773224651.516117,gnss_update,x=1.14 y=3.26
1773224651.527324,odom_update,v=2.591
1773224651.528606,imu_predict,yr=0.0069 ax=1.5875
1773224651.535616,imu_predict,yr=0.0069 ax=1.5875
1773224651.555472,imu_predict,yr=-0.0005 ax=1.6632
1773224651.561455,odom_update,v=2.833
1773224651.587566,imu_predict,yr=0.0024 ax=1.7567
1773224651.600758,imu_predict,yr=0.0024 ax=1.7567
1773224651.617449,odom_update,v=2.663
1773224651.618419,imu_predict,yr=0.0052 ax=1.6419
1773224651.637206,imu_predict,yr=0.0007 ax=1.6837
1773224651.653515,odom_update,v=2.685
1773224651.665504,imu_predict,yr=0.0057 ax=1.6327
1773224651.681688,imu_predict,yr=0.0031 ax=1.6888
1773224651.697825,imu_predict,yr=-0.0006 ax=1.7025
1773224651.700386,gnss_update,x=4.76 y=6.63
1773224651.713561,odom_update,v=2.862
1773224651.716205,imu_predict,yr=0.0025 ax=1.8262
1773224651.747240,imu_predict,yr=0.0023 ax=1.8023
1773224651.760817,imu_predict,yr=0.0009 ax=1.7865
1773224651.764715,odom_update,v=2.924
1773224651.776550,imu_predict,yr=-0.0010 ax=1.8362
1773224651.795635,imu_predict,yr=-0.0010 ax=1.8362
1773224651.810699,odom_update,v=2.969
1773224651.815686,imu_predict,yr=0.0053 ax=1.8233
1773224651.843111,imu_predict,yr=-0.0031 ax=1.8822
1773224651.865278,odom_update,v=2.903
1773224651.866194,imu_predict,yr=-0.0022 ax=1.9359
1773224651.881190,imu_predict,yr=-0.0069 ax=1.8604
1773224651.897205,imu_predict,yr=-0.0006 ax=1.9945
1773224651.913450,gnss_update,x=2.37 y=0.39
1773224651.915733,odom_update,v=3.027
1773224651.916604,imu_predict,yr=-0.0050 ax=1.9164
1773224651.951470,imu_predict,yr=0.0071 ax=1.9083
1773224651.964751,odom_update,v=3.019
1773224651.965624,imu_predict,yr=-0.0001 ax=1.9539
1773224651.979394,imu_predict,yr=0.0001 ax=1.9859
1773224651.996311,imu_predict,yr=-0.0019 ax=1.9790
1773224652.013148,odom_update,v=3.316
1773224652.026469,imu_predict,yr=0.0009 ax=1.9868
1773224652.042231,imu_predict,yr=0.0004 ax=1.9736
1773224652.058867,odom_update,v=3.268
1773224652.059983,imu_predict,yr=-0.0035 ax=1.9631
1773224652.076240,imu_predict,yr=-0.0034 ax=1.8351
1773224652.096522,imu_predict,yr=0.0009 ax=1.9248
1773224652.111864,gnss_update,x=7.00 y=3.48
1773224652.123557,odom_update,v=3.371
1773224652.124890,imu_predict,yr=0.0009 ax=1.9248
1773224652.158840,imu_predict,yr=0.0009 ax=1.9248
1773224652.173749,odom_update,v=3.436
1773224652.175791,imu_predict,yr=0.0006 ax=1.9296
1773224652.204122,imu_predict,yr=0.0007 ax=1.9281
1773224652.219714,imu_predict,yr=0.0007 ax=1.9281
1773224652.235263,odom_update,v=3.485
1773224652.236269,imu_predict,yr=0.0019 ax=2.0801
1773224652.254278,odom_update,v=3.731
1773224652.255468,imu_predict,yr=0.0059 ax=1.9751
1773224652.275757,imu_predict,yr=0.0049 ax=2.1150
1773224652.295679,imu_predict,yr=0.0038 ax=2.0835
1773224652.314241,gnss_update,x=7.71 y=1.05
1773224652.315758,odom_update,v=3.590
1773224652.316789,imu_predict,yr=0.0073 ax=2.0558
1773224652.335534,imu_predict,yr=0.0045 ax=2.0462
1773224652.366937,odom_update,v=3.672
1773224652.367890,imu_predict,yr=-0.0004 ax=2.0623
1773224652.382228,imu_predict,yr=0.0032 ax=2.1159
1773224652.410459,imu_predict,yr=0.0033 ax=2.1264
1773224652.413344,odom_update,v=3.965
1773224652.426873,imu_predict,yr=-0.0091 ax=2.1670
1773224652.443369,imu_predict,yr=-0.0009 ax=2.2083
1773224652.459566,odom_update,v=3.873
1773224652.460500,imu_predict,yr=-0.0084 ax=2.1557
1773224652.475947,imu_predict,yr=0.0007 ax=2.2491
1773224652.495943,imu_predict,yr=-0.0024 ax=2.2529
1773224652.510391,gnss_update,x=6.98 y=2.74
1773224652.511797,odom_update,v=4.066
1773224652.523705,imu_predict,yr=-0.0024 ax=2.2529
1773224652.541294,imu_predict,yr=-0.0051 ax=2.2328
1773224652.556216,imu_predict,yr=0.0009 ax=2.2715
1773224652.559556,odom_update,v=4.227
1773224652.579516,imu_predict,yr=-0.0078 ax=2.2649
1773224652.596372,imu_predict,yr=0.0029 ax=2.2733
1773224652.624245,imu_predict,yr=0.0090 ax=2.3240
1773224652.626285,odom_update,v=4.317
1773224652.636025,imu_predict,yr=0.0074 ax=2.3312
1773224652.655818,odom_update,v=4.545
1773224652.667413,imu_predict,yr=0.0011 ax=2.3449
1773224652.683327,imu_predict,yr=-0.0008 ax=2.4473
1773224652.699739,imu_predict,yr=0.0024 ax=2.4146
1773224652.705737,gnss_update,x=7.05 y=4.31
1773224652.707124,odom_update,v=4.409
1773224652.723076,imu_predict,yr=0.0048 ax=2.4893
1773224652.739311,imu_predict,yr=0.0023 ax=2.4797
1773224652.751615,odom_update,v=4.625
1773224652.764753,imu_predict,yr=-0.0097 ax=2.4917
1773224652.780918,imu_predict,yr=-0.0097 ax=2.4917
1773224652.799637,imu_predict,yr=-0.0013 ax=2.4768
1773224652.813728,odom_update,v=4.822
1773224652.816215,imu_predict,yr=0.0003 ax=2.4433
1773224652.835563,imu_predict,yr=-0.0030 ax=2.5335
1773224652.855911,imu_predict,yr=0.0052 ax=2.4390
1773224652.859131,odom_update,v=4.731
1773224652.875747,imu_predict,yr=-0.0037 ax=2.4864
1773224652.903854,imu_predict,yr=0.0028 ax=2.4412
1773224652.907608,gnss_update,x=6.63 y=6.09
1773224652.920764,imu_predict,yr=-0.0021 ax=2.4975
1773224652.923022,odom_update,v=4.732
1773224652.936579,imu_predict,yr=0.0031 ax=2.4403
1773224652.954669,odom_update,v=4.959
1773224652.955622,imu_predict,yr=0.0045 ax=2.5738
1773224652.975495,imu_predict,yr=0.0025 ax=2.4921
1773224653.001772,imu_predict,yr=0.0147 ax=2.5218
1773224653.005368,odom_update,v=4.964
1773224653.017706,imu_predict,yr=-0.0003 ax=2.5263
1773224653.039598,imu_predict,yr=0.0007 ax=2.5136
1773224653.055436,imu_predict,yr=0.0078 ax=2.5417
1773224653.059603,odom_update,v=5.148
1773224653.075690,imu_predict,yr=0.0021 ax=2.4446
1773224653.099944,imu_predict,yr=-0.0036 ax=2.4458
1773224653.112930,gnss_update,x=3.14 y=-1.14
1773224653.114796,odom_update,v=5.114
1773224653.116473,imu_predict,yr=-0.0017 ax=2.3271
1773224653.135523,imu_predict,yr=0.0068 ax=2.5240
1773224653.156986,odom_update,v=5.396
1773224653.157996,imu_predict,yr=0.0085 ax=2.4288
1773224653.175605,imu_predict,yr=0.0039 ax=2.5129
1773224653.195319,imu_predict,yr=0.0022 ax=2.5015
1773224653.198137,odom_update,v=5.367
1773224653.215554,imu_predict,yr=-0.0038 ax=2.5105
1773224653.235717,imu_predict,yr=0.0001 ax=2.6178
1773224653.247060,odom_update,v=5.699
1773224653.256327,imu_predict,yr=0.0072 ax=2.4850
1773224653.275390,imu_predict,yr=-0.0000 ax=2.3914
1773224653.296166,gnss_update,x=4.41 y=3.03
1773224653.297956,imu_predict,yr=0.0053 ax=2.5447
1773224653.301528,odom_update,v=5.757
1773224653.316626,imu_predict,yr=-0.0026 ax=2.4555
1773224653.336929,imu_predict,yr=-0.0011 ax=2.5654
1773224653.348399,odom_update,v=5.907
1773224653.355712,imu_predict,yr=-0.0012 ax=2.4868
1773224653.376686,imu_predict,yr=0.0017 ax=2.5564
1773224653.396651,imu_predict,yr=0.0034 ax=2.4931
1773224653.404708,odom_update,v=5.921
1773224653.416021,imu_predict,yr=-0.0054 ax=2.4519
1773224653.435400,imu_predict,yr=0.0037 ax=2.5050
1773224653.450630,odom_update,v=6.189
1773224653.455705,imu_predict,yr=-0.0059 ax=2.5171
1773224653.475586,imu_predict,yr=0.0052 ax=2.4790
1773224653.496073,gnss_update,x=7.44 y=1.91
1773224653.497324,imu_predict,yr=0.0084 ax=2.4706
1773224653.515867,imu_predict,yr=0.0084 ax=2.4706
1773224653.519306,odom_update,v=6.230
1773224653.537559,imu_predict,yr=0.0001 ax=2.4859
1773224653.547057,odom_update,v=6.016
1773224653.556425,imu_predict,yr=0.0053 ax=2.5052
1773224653.576674,imu_predict,yr=0.0058 ax=2.5331
1773224653.599091,odom_update,v=6.498
1773224653.599917,imu_predict,yr=0.0040 ax=2.5323
1773224653.616042,imu_predict,yr=0.0117 ax=2.5244
1773224653.637247,imu_predict,yr=-0.0046 ax=2.4720
1773224653.648427,odom_update,v=6.582
1773224653.656008,imu_predict,yr=0.0017 ax=2.4315
1773224653.675705,imu_predict,yr=0.0065 ax=2.4654
1773224653.696701,imu_predict,yr=0.0005 ax=2.4279
1773224653.700305,gnss_update,x=8.10 y=3.51
1773224653.701550,odom_update,v=6.677
1773224653.719202,imu_predict,yr=-0.0005 ax=2.4468
1773224653.737176,imu_predict,yr=0.0027 ax=2.4293
1773224653.751573,odom_update,v=6.851
1773224653.756658,imu_predict,yr=0.0029 ax=2.5146
1773224653.777293,imu_predict,yr=-0.0013 ax=2.4974
1773224653.795491,imu_predict,yr=-0.0044 ax=2.3547
1773224653.800296,odom_update,v=6.934
1773224653.815763,imu_predict,yr=-0.0081 ax=2.5095
1773224653.835899,imu_predict,yr=-0.0035 ax=2.4335
1773224653.846646,odom_update,v=7.118
1773224653.856204,imu_predict,yr=-0.0013 ax=2.5503
1773224653.875597,imu_predict,yr=-0.0018 ax=2.4952
1773224653.895647,imu_predict,yr=-0.0017 ax=2.3998
1773224653.904887,gnss_update,x=12.02 y=2.71
1773224653.916409,odom_update,v=7.053
1773224653.917524,imu_predict,yr=-0.0009 ax=2.4194
1773224653.936062,imu_predict,yr=0.0012 ax=2.3925
1773224653.952046,odom_update,v=7.444
1773224653.955885,imu_predict,yr=0.0009 ax=2.4591
1773224653.976339,imu_predict,yr=0.0042 ax=2.4209
1773224653.995527,imu_predict,yr=0.0096 ax=2.4446
1773224654.001514,odom_update,v=7.621
1773224654.016208,imu_predict,yr=0.0011 ax=2.4502
1773224654.038606,imu_predict,yr=-0.0024 ax=2.3866
1773224654.051331,odom_update,v=7.550
1773224654.055432,imu_predict,yr=0.0008 ax=2.2890
1773224654.075652,imu_predict,yr=0.0032 ax=2.2689
1773224654.095943,gnss_update,x=13.13 y=1.05
1773224654.097228,imu_predict,yr=0.0048 ax=2.3772
1773224654.114259,odom_update,v=7.575
1773224654.116854,imu_predict,yr=0.0048 ax=2.3772
1773224654.136070,imu_predict,yr=-0.0041 ax=2.4522
1773224654.153657,odom_update,v=7.739
1773224654.166926,imu_predict,yr=-0.0030 ax=2.3852
1773224654.175956,imu_predict,yr=0.0031 ax=2.4547
1773224654.199999,imu_predict,yr=0.0031 ax=2.4547
1773224654.209149,odom_update,v=7.985
1773224654.216992,imu_predict,yr=-0.0017 ax=2.4361
1773224654.240138,imu_predict,yr=0.0007 ax=2.4327
1773224654.255815,imu_predict,yr=-0.0024 ax=2.4373
1773224654.258177,odom_update,v=8.129
1773224654.275829,imu_predict,yr=0.0040 ax=2.3747
1773224654.303596,imu_predict,yr=-0.0074 ax=2.4536
1773224654.308394,gnss_update,x=11.32 y=1.65
1773224654.309803,odom_update,v=8.113
1773224654.322313,imu_predict,yr=-0.0074 ax=2.4536
1773224654.336682,imu_predict,yr=0.0007 ax=2.2891
1773224654.350510,odom_update,v=8.173
1773224654.355253,imu_predict,yr=-0.0106 ax=2.2669
1773224654.375518,imu_predict,yr=0.0075 ax=2.2921
1773224654.395820,imu_predict,yr=0.0029 ax=2.3194
1773224654.397920,odom_update,v=8.303
1773224654.416450,imu_predict,yr=-0.0028 ax=2.2833
1773224654.435987,imu_predict,yr=0.0063 ax=2.1802
1773224654.447100,odom_update,v=8.532
1773224654.456751,imu_predict,yr=-0.0010 ax=2.1436
1773224654.475555,imu_predict,yr=0.0053 ax=2.2823
1773224654.498657,gnss_update,x=17.13 y=4.94
1773224654.500414,imu_predict,yr=-0.0021 ax=2.2172
1773224654.503501,odom_update,v=8.731
1773224654.516469,imu_predict,yr=0.0024 ax=2.0955
1773224654.536888,imu_predict,yr=0.0114 ax=2.2244
1773224654.548815,odom_update,v=8.653
1773224654.556412,imu_predict,yr=-0.0035 ax=2.1140
1773224654.575464,imu_predict,yr=-0.0146 ax=2.1149
1773224654.596559,odom_update,v=8.740
1773224654.597296,imu_predict,yr=0.0006 ax=2.0890
1773224654.615782,imu_predict,yr=0.0050 ax=2.0441
1773224654.635588,imu_predict,yr=0.0142 ax=2.0477
1773224654.645950,odom_update,v=8.942
1773224654.655441,imu_predict,yr=-0.0026 ax=1.9810
1773224654.675542,imu_predict,yr=-0.0027 ax=2.0062
