timestamp,event,detail
1773666285.234883,imu_predict,yr=0.0015 ax=-0.4001
1773666285.243551,odom_update,v=5.450
1773666285.254872,imu_predict,yr=-0.0001 ax=-0.4040
1773666285.274971,imu_predict,yr=-0.0000 ax=-0.3439
1773666285.292901,odom_update,v=5.373
1773666285.295030,imu_predict,yr=0.0062 ax=-0.3919
1773666285.315085,imu_predict,yr=-0.0020 ax=-0.4937
1773666285.334888,imu_predict,yr=-0.0112 ax=-0.4513
1773666285.343572,odom_update,v=5.284
1773666285.354958,imu_predict,yr=0.0017 ax=-0.4256
1773666285.374947,imu_predict,yr=-0.0067 ax=-0.4379
1773666285.392525,gnss_update,x=538.97 y=-2.95
1773666285.393579,odom_update,v=5.265
1773666285.394898,imu_predict,yr=-0.0024 ax=-0.3822
1773666285.414873,imu_predict,yr=-0.0044 ax=-0.3583
1773666285.434930,imu_predict,yr=-0.0053 ax=-0.2867
1773666285.444120,odom_update,v=5.345
1773666285.454970,imu_predict,yr=-0.0040 ax=-0.2931
1773666285.474858,imu_predict,yr=0.0071 ax=-0.3305
1773666285.493765,odom_update,v=5.249
1773666285.495559,imu_predict,yr=-0.0047 ax=-0.2396
1773666285.515173,imu_predict,yr=0.0005 ax=-0.1253
1773666285.535062,imu_predict,yr=0.0039 ax=-0.3334
1773666285.543031,odom_update,v=5.292
1773666285.555002,imu_predict,yr=-0.0105 ax=-0.3164
1773666285.574855,imu_predict,yr=-0.0019 ax=-0.3040
1773666285.592242,gnss_update,x=543.69 y=0.93
1773666285.593774,odom_update,v=5.264
1773666285.595044,imu_predict,yr=-0.0068 ax=-0.2970
1773666285.614990,imu_predict,yr=-0.0071 ax=-0.4849
1773666285.635060,imu_predict,yr=-0.0047 ax=-0.3779
1773666285.642747,odom_update,v=5.222
1773666285.655063,imu_predict,yr=-0.0052 ax=-0.4603
1773666285.675053,imu_predict,yr=0.0019 ax=-0.4353
1773666285.692683,odom_update,v=5.227
1773666285.694993,imu_predict,yr=0.0059 ax=-0.4711
1773666285.714872,imu_predict,yr=-0.0011 ax=-0.4668
1773666285.739586,imu_predict,yr=0.0007 ax=-0.3964
1773666285.742363,odom_update,v=5.115
1773666285.755374,imu_predict,yr=-0.0021 ax=-0.4861
1773666285.775139,imu_predict,yr=-0.0007 ax=-0.5440
1773666285.793440,gnss_update,x=542.20 y=-1.02
1773666285.794825,odom_update,v=5.127
1773666285.795574,imu_predict,yr=-0.0042 ax=-0.4764
1773666285.814902,imu_predict,yr=-0.0014 ax=-0.4765
1773666285.834995,imu_predict,yr=0.0010 ax=-0.4190
1773666285.842423,odom_update,v=5.391
1773666285.854904,imu_predict,yr=-0.0016 ax=-0.3569
1773666285.875264,imu_predict,yr=-0.0051 ax=-0.4069
1773666285.892311,odom_update,v=5.015
1773666285.894931,imu_predict,yr=-0.0016 ax=-0.3229
1773666285.915222,imu_predict,yr=-0.0017 ax=-0.2564
1773666285.935240,imu_predict,yr=0.0071 ax=-0.2560
1773666285.942544,odom_update,v=5.144
1773666285.955163,imu_predict,yr=-0.0077 ax=-0.2357
1773666285.974917,imu_predict,yr=0.0087 ax=-0.1909
1773666285.992495,gnss_update,x=541.15 y=0.24
1773666285.993670,odom_update,v=5.107
1773666285.996332,imu_predict,yr=-0.0039 ax=-0.2839
1773666286.014928,imu_predict,yr=0.0008 ax=-0.2790
1773666286.035006,imu_predict,yr=-0.0035 ax=-0.3128
1773666286.042870,odom_update,v=5.066
1773666286.055481,imu_predict,yr=-0.0015 ax=-0.3446
1773666286.074873,imu_predict,yr=-0.0020 ax=-0.3050
1773666286.092705,odom_update,v=5.192
1773666286.095073,imu_predict,yr=-0.0026 ax=-0.2952
1773666286.115213,imu_predict,yr=0.0010 ax=-0.4029
1773666286.135340,imu_predict,yr=-0.0036 ax=-0.4224
1773666286.143519,odom_update,v=5.116
1773666286.155022,imu_predict,yr=-0.0073 ax=-0.3726
1773666286.174995,imu_predict,yr=-0.0023 ax=-0.4867
1773666286.192787,gnss_update,x=544.52 y=-0.39
1773666286.194164,odom_update,v=5.017
1773666286.194872,imu_predict,yr=-0.0020 ax=-0.3789
1773666286.215026,imu_predict,yr=-0.0039 ax=-0.3241
1773666286.234965,imu_predict,yr=-0.0065 ax=-0.2850
1773666286.243066,odom_update,v=4.839
1773666286.255104,imu_predict,yr=-0.0096 ax=-0.3511
1773666286.275447,imu_predict,yr=-0.0049 ax=-0.2573
1773666286.293839,odom_update,v=5.143
1773666286.294733,imu_predict,yr=0.0005 ax=-0.2518
1773666286.315515,imu_predict,yr=0.0050 ax=-0.2600
1773666286.335069,imu_predict,yr=0.0009 ax=-0.2335
1773666286.351739,odom_update,v=5.028
1773666286.355304,imu_predict,yr=-0.0073 ax=-0.1334
1773666286.377120,imu_predict,yr=0.0076 ax=-0.1566
1773666286.395095,imu_predict,yr=0.0032 ax=-0.1983
1773666286.404728,gnss_update,x=544.90 y=2.70
1773666286.408149,odom_update,v=5.043
1773666286.415400,imu_predict,yr=-0.0040 ax=-0.1475
1773666286.438886,imu_predict,yr=0.0070 ax=-0.0058
1773666286.446861,odom_update,v=5.286
1773666286.455914,imu_predict,yr=0.0007 ax=-0.0348
1773666286.475164,imu_predict,yr=-0.0004 ax=-0.0222
1773666286.495638,odom_update,v=5.033
1773666286.496989,imu_predict,yr=-0.0005 ax=0.0071
1773666286.515854,imu_predict,yr=0.0045 ax=0.0680
1773666286.535075,imu_predict,yr=-0.0034 ax=-0.0160
1773666286.547670,odom_update,v=5.293
1773666286.555062,imu_predict,yr=-0.0074 ax=0.0018
1773666286.575035,imu_predict,yr=-0.0043 ax=-0.0227
1773666286.594014,gnss_update,x=546.98 y=2.42
1773666286.594841,imu_predict,yr=0.0017 ax=-0.0017
1773666286.599939,odom_update,v=4.952
1773666286.617159,imu_predict,yr=-0.0036 ax=-0.0026
1773666286.635269,imu_predict,yr=-0.0030 ax=-0.0480
1773666286.644260,odom_update,v=5.245
1773666286.655495,imu_predict,yr=0.0059 ax=-0.0029
1773666286.675420,imu_predict,yr=-0.0092 ax=-0.0253
1773666286.695935,imu_predict,yr=0.0054 ax=0.0414
1773666286.711917,odom_update,v=4.946
1773666286.715504,imu_predict,yr=0.0054 ax=0.0414
1773666286.735660,imu_predict,yr=0.0119 ax=0.0379
1773666286.745942,odom_update,v=5.106
1773666286.757280,imu_predict,yr=0.0054 ax=-0.0505
1773666286.788272,imu_predict,yr=0.0126 ax=0.0070
1773666286.795439,imu_predict,yr=-0.0006 ax=-0.1190
1773666286.804094,gnss_update,x=545.75 y=1.77
1773666286.806040,odom_update,v=5.058
1773666286.821123,imu_predict,yr=-0.0009 ax=-0.0245
1773666286.839030,imu_predict,yr=0.0001 ax=-0.0913
1773666286.855755,imu_predict,yr=0.0001 ax=-0.1279
1773666286.858022,odom_update,v=4.939
1773666286.874981,imu_predict,yr=-0.0014 ax=-0.1300
1773666286.895247,imu_predict,yr=-0.0042 ax=-0.2232
1773666286.908839,odom_update,v=4.924
1773666286.914702,imu_predict,yr=0.0021 ax=-0.2149
1773666286.935334,imu_predict,yr=-0.0035 ax=-0.3415
1773666286.949649,odom_update,v=4.869
1773666286.960953,imu_predict,yr=-0.0082 ax=-0.1166
1773666286.978074,imu_predict,yr=0.0014 ax=-0.2657
1773666286.995309,imu_predict,yr=-0.0006 ax=-0.1601
1773666286.998837,gnss_update,x=551.71 y=1.30
1773666287.001377,odom_update,v=5.003
1773666287.015160,imu_predict,yr=0.0022 ax=-0.1474
1773666287.035193,imu_predict,yr=-0.0058 ax=0.0125
1773666287.043399,odom_update,v=4.934
1773666287.055253,imu_predict,yr=0.0012 ax=-0.0354
1773666287.075357,imu_predict,yr=0.0052 ax=-0.0857
1773666287.094719,odom_update,v=5.072
1773666287.095361,imu_predict,yr=0.0023 ax=-0.1720
1773666287.115032,imu_predict,yr=-0.0084 ax=-0.1443
1773666287.135114,imu_predict,yr=-0.0086 ax=-0.1199
1773666287.142358,odom_update,v=4.748
1773666287.155275,imu_predict,yr=0.0035 ax=-0.0329
1773666287.175346,imu_predict,yr=-0.0074 ax=-0.0855
1773666287.193202,gnss_update,x=551.30 y=-0.10
1773666287.194721,odom_update,v=4.852
1773666287.197077,imu_predict,yr=-0.0032 ax=0.0489
1773666287.214920,imu_predict,yr=-0.0059 ax=-0.0329
1773666287.234897,imu_predict,yr=-0.0035 ax=0.0076
1773666287.242655,odom_update,v=4.929
1773666287.255060,imu_predict,yr=-0.0021 ax=0.0568
1773666287.275012,imu_predict,yr=0.0027 ax=-0.1502
1773666287.292241,odom_update,v=4.996
1773666287.294968,imu_predict,yr=0.0026 ax=-0.2114
1773666287.315150,imu_predict,yr=0.0110 ax=-0.1860
1773666287.335262,imu_predict,yr=0.0048 ax=-0.1785
1773666287.343047,odom_update,v=5.003
1773666287.355150,imu_predict,yr=0.0044 ax=-0.1947
1773666287.374935,imu_predict,yr=-0.0009 ax=-0.2070
1773666287.392654,gnss_update,x=551.20 y=0.64
1773666287.393849,odom_update,v=4.926
1773666287.394850,imu_predict,yr=-0.0067 ax=-0.1444
1773666287.415035,imu_predict,yr=0.0011 ax=-0.1814
1773666287.435101,imu_predict,yr=-0.0035 ax=-0.0955
1773666287.443378,odom_update,v=4.729
1773666287.455315,imu_predict,yr=0.0010 ax=-0.1315
1773666287.474815,imu_predict,yr=0.0099 ax=-0.0480
1773666287.492639,odom_update,v=4.905
1773666287.497000,imu_predict,yr=0.0009 ax=-0.1666
1773666287.515311,imu_predict,yr=-0.0083 ax=-0.0750
1773666287.535192,imu_predict,yr=-0.0015 ax=0.0029
1773666287.542587,odom_update,v=4.908
1773666287.554904,imu_predict,yr=-0.0068 ax=-0.0496
1773666287.574690,imu_predict,yr=0.0062 ax=-0.1175
1773666287.592454,gnss_update,x=554.45 y=1.51
1773666287.593499,odom_update,v=4.963
1773666287.594875,imu_predict,yr=-0.0055 ax=-0.0611
1773666287.614962,imu_predict,yr=0.0023 ax=-0.0398
1773666287.634908,imu_predict,yr=-0.0053 ax=0.0344
1773666287.642769,odom_update,v=5.055
1773666287.655142,imu_predict,yr=0.0038 ax=0.0177
1773666287.675575,imu_predict,yr=-0.0036 ax=-0.1085
1773666287.695007,imu_predict,yr=0.0012 ax=-0.0054
1773666287.696866,odom_update,v=4.770
1773666287.714778,imu_predict,yr=0.0011 ax=-0.0421
1773666287.734877,imu_predict,yr=-0.0060 ax=-0.0176
1773666287.742769,odom_update,v=4.724
1773666287.754958,imu_predict,yr=0.0018 ax=-0.0390
1773666287.774911,imu_predict,yr=-0.0016 ax=-0.0535
1773666287.792235,gnss_update,x=552.34 y=-1.28
1773666287.793157,odom_update,v=4.946
1773666287.794932,imu_predict,yr=0.0023 ax=-0.0486
1773666287.815029,imu_predict,yr=0.0020 ax=-0.0436
1773666287.835388,imu_predict,yr=0.0046 ax=-0.0829
1773666287.842736,odom_update,v=4.923
1773666287.855123,imu_predict,yr=0.0056 ax=0.0008
1773666287.875104,imu_predict,yr=-0.0008 ax=0.0269
1773666287.893935,odom_update,v=4.883
1773666287.894633,imu_predict,yr=-0.0058 ax=0.0626
1773666287.914930,imu_predict,yr=-0.0057 ax=0.0528
1773666287.934923,imu_predict,yr=-0.0024 ax=0.0968
1773666287.943416,odom_update,v=4.823
1773666287.954908,imu_predict,yr=-0.0043 ax=0.1101
1773666287.975021,imu_predict,yr=0.0043 ax=0.0833
1773666287.992485,gnss_update,x=553.55 y=0.47
1773666287.993532,odom_update,v=4.887
1773666287.995172,imu_predict,yr=-0.0106 ax=0.1095
1773666288.015086,imu_predict,yr=-0.0039 ax=0.1530
1773666288.035102,imu_predict,yr=-0.0090 ax=0.0176
1773666288.043712,odom_update,v=4.884
1773666288.055144,imu_predict,yr=0.0002 ax=0.0257
1773666288.074876,imu_predict,yr=-0.0092 ax=-0.0197
1773666288.092392,odom_update,v=4.907
1773666288.094907,imu_predict,yr=0.0047 ax=-0.1080
1773666288.115005,imu_predict,yr=-0.0005 ax=-0.0517
1773666288.134916,imu_predict,yr=-0.0016 ax=-0.0942
1773666288.142584,odom_update,v=4.818
1773666288.155117,imu_predict,yr=-0.0048 ax=-0.1136
1773666288.175326,imu_predict,yr=-0.0042 ax=-0.0818
1773666288.193230,gnss_update,x=553.75 y=2.48
1773666288.194703,odom_update,v=5.030
1773666288.195719,imu_predict,yr=0.0054 ax=-0.2240
1773666288.214814,imu_predict,yr=-0.0061 ax=-0.2594
1773666288.234873,imu_predict,yr=-0.0065 ax=-0.1900
1773666288.243560,odom_update,v=4.879
1773666288.254780,imu_predict,yr=0.0011 ax=-0.2099
1773666288.274878,imu_predict,yr=0.0037 ax=-0.1723
1773666288.293089,odom_update,v=4.868
1773666288.295018,imu_predict,yr=0.0047 ax=-0.0768
1773666288.315607,imu_predict,yr=0.0063 ax=-0.0581
1773666288.335272,imu_predict,yr=-0.0007 ax=-0.0381
1773666288.342733,odom_update,v=4.660
1773666288.355139,imu_predict,yr=0.0011 ax=-0.0701
1773666288.375170,imu_predict,yr=-0.0117 ax=-0.0361
1773666288.392443,gnss_update,x=554.69 y=1.53
1773666288.393422,odom_update,v=4.890
1773666288.394873,imu_predict,yr=-0.0017 ax=-0.0462
1773666288.414916,imu_predict,yr=-0.0017 ax=0.0419
1773666288.434916,imu_predict,yr=-0.0079 ax=0.1258
1773666288.443265,odom_update,v=4.953
1773666288.454890,imu_predict,yr=0.0016 ax=0.1136
1773666288.475060,imu_predict,yr=-0.0084 ax=0.0776
1773666288.495307,odom_update,v=4.918
1773666288.496122,imu_predict,yr=-0.0019 ax=0.1572
1773666288.515274,imu_predict,yr=0.0043 ax=0.1311
1773666288.535250,imu_predict,yr=-0.0053 ax=0.2153
1773666288.542884,odom_update,v=4.803
1773666288.554996,imu_predict,yr=-0.0127 ax=0.1076
1773666288.575012,imu_predict,yr=-0.0086 ax=0.1355
1773666288.592561,gnss_update,x=558.32 y=-0.71
1773666288.595017,imu_predict,yr=-0.0047 ax=0.1206
1773666288.597036,odom_update,v=4.789
1773666288.614897,imu_predict,yr=0.0059 ax=0.0903
1773666288.634884,imu_predict,yr=-0.0070 ax=0.0057
1773666288.644302,odom_update,v=4.730
1773666288.654997,imu_predict,yr=-0.0062 ax=-0.0085
1773666288.675236,imu_predict,yr=-0.0088 ax=0.0354
1773666288.693084,odom_update,v=4.857
1773666288.694992,imu_predict,yr=-0.0021 ax=-0.0757
1773666288.714861,imu_predict,yr=-0.0017 ax=-0.1371
1773666288.734895,imu_predict,yr=0.0047 ax=-0.0327
1773666288.743544,odom_update,v=4.976
1773666288.754880,imu_predict,yr=-0.0033 ax=0.0431
1773666288.775053,imu_predict,yr=-0.0058 ax=-0.0459
1773666288.793222,gnss_update,x=558.60 y=-0.49
1773666288.794695,odom_update,v=4.822
1773666288.795390,imu_predict,yr=-0.0112 ax=0.0429
1773666288.814892,imu_predict,yr=-0.0037 ax=0.0559
1773666288.835351,imu_predict,yr=-0.0008 ax=0.1565
1773666288.842380,odom_update,v=5.021
1773666288.855094,imu_predict,yr=-0.0015 ax=0.1441
1773666288.875025,imu_predict,yr=-0.0129 ax=0.1794
1773666288.892642,odom_update,v=4.789
1773666288.894907,imu_predict,yr=-0.0078 ax=0.1513
1773666288.914970,imu_predict,yr=-0.0041 ax=0.2669
1773666288.934859,imu_predict,yr=-0.0038 ax=0.2295
1773666288.944827,odom_update,v=4.678
1773666288.954890,imu_predict,yr=0.0027 ax=0.2263
1773666288.974883,imu_predict,yr=-0.0017 ax=0.1892
1773666288.993132,gnss_update,x=556.67 y=-3.23
1773666288.994417,odom_update,v=4.974
1773666288.995139,imu_predict,yr=-0.0016 ax=0.0178
1773666289.015139,imu_predict,yr=0.0070 ax=0.1315
1773666289.035061,imu_predict,yr=0.0099 ax=-0.0014
1773666289.043476,odom_update,v=4.930
1773666289.055000,imu_predict,yr=-0.0032 ax=-0.0425
1773666289.074929,imu_predict,yr=-0.0068 ax=0.0587
1773666289.092280,odom_update,v=4.950
1773666289.094990,imu_predict,yr=-0.0033 ax=0.0213
1773666289.115004,imu_predict,yr=0.0058 ax=0.0054
1773666289.134905,imu_predict,yr=-0.0002 ax=0.1546
1773666289.143488,odom_update,v=4.970
1773666289.155064,imu_predict,yr=0.0062 ax=0.1178
1773666289.175309,imu_predict,yr=-0.0068 ax=0.1835
1773666289.194275,gnss_update,x=559.82 y=-1.94
1773666289.195309,imu_predict,yr=0.0084 ax=0.2022
1773666289.196893,odom_update,v=4.869
1773666289.215048,imu_predict,yr=0.0020 ax=0.2489
1773666289.234905,imu_predict,yr=0.0020 ax=0.2668
1773666289.244867,odom_update,v=5.033
1773666289.254905,imu_predict,yr=-0.0009 ax=0.2770
1773666289.275084,imu_predict,yr=-0.0072 ax=0.2635
1773666289.293111,odom_update,v=4.898
1773666289.294980,imu_predict,yr=0.0097 ax=0.2812
1773666289.315136,imu_predict,yr=-0.0109 ax=0.3251
1773666289.335206,imu_predict,yr=-0.0026 ax=0.3032
1773666289.343243,odom_update,v=5.094
1773666289.355147,imu_predict,yr=0.0029 ax=0.4664
1773666289.375168,imu_predict,yr=-0.0108 ax=0.5140
1773666289.393161,gnss_update,x=563.41 y=-2.76
1773666289.394794,odom_update,v=5.124
1773666289.395594,imu_predict,yr=-0.0014 ax=0.5101
1773666289.414977,imu_predict,yr=-0.0113 ax=0.4427
1773666289.435011,imu_predict,yr=0.0076 ax=0.5717
1773666289.444055,odom_update,v=4.911
1773666289.455131,imu_predict,yr=-0.0034 ax=0.5036
1773666289.474830,imu_predict,yr=-0.0011 ax=0.6375
1773666289.493160,odom_update,v=5.025
1773666289.498532,imu_predict,yr=0.0017 ax=0.6558
1773666289.515166,imu_predict,yr=-0.0058 ax=0.6330
1773666289.535089,imu_predict,yr=-0.0011 ax=0.7091
1773666289.543168,odom_update,v=4.972
1773666289.554880,imu_predict,yr=-0.0012 ax=0.5909
1773666289.575006,imu_predict,yr=0.0011 ax=0.6281
1773666289.595078,imu_predict,yr=-0.0079 ax=0.4736
1773666289.597013,gnss_update,x=562.30 y=0.44
1773666289.597865,odom_update,v=5.117
1773666289.615044,imu_predict,yr=0.0000 ax=0.5129
1773666289.635116,imu_predict,yr=-0.0059 ax=0.6036
1773666289.643259,odom_update,v=5.052
1773666289.655146,imu_predict,yr=-0.0156 ax=0.5632
1773666289.675136,imu_predict,yr=-0.0107 ax=0.5435
1773666289.694647,odom_update,v=4.924
1773666289.695368,imu_predict,yr=-0.0025 ax=0.5351
1773666289.715048,imu_predict,yr=-0.0033 ax=0.5985
1773666289.735061,imu_predict,yr=-0.0073 ax=0.6686
1773666289.743359,odom_update,v=5.280
1773666289.754885,imu_predict,yr=-0.0039 ax=0.5702
1773666289.775026,imu_predict,yr=0.0060 ax=0.5157
1773666289.792887,gnss_update,x=563.79 y=-0.69
1773666289.795372,odom_update,v=5.359
1773666289.795894,imu_predict,yr=0.0022 ax=0.5671
1773666289.815073,imu_predict,yr=-0.0124 ax=0.4964
1773666289.835411,imu_predict,yr=-0.0011 ax=0.3977
1773666289.844159,odom_update,v=5.374
1773666289.854692,imu_predict,yr=-0.0090 ax=0.4245
1773666289.875253,imu_predict,yr=-0.0031 ax=0.4729
1773666289.892977,odom_update,v=5.152
1773666289.895231,imu_predict,yr=-0.0101 ax=0.4167
1773666289.914921,imu_predict,yr=0.0033 ax=0.4287
1773666289.935102,imu_predict,yr=0.0030 ax=0.4459
1773666289.943280,odom_update,v=5.451
1773666289.955115,imu_predict,yr=-0.0030 ax=0.4513
1773666289.975257,imu_predict,yr=0.0024 ax=0.3905
1773666289.992950,gnss_update,x=564.38 y=0.51
1773666289.994085,odom_update,v=5.377
1773666289.994714,imu_predict,yr=0.0033 ax=0.3249
1773666290.014992,imu_predict,yr=-0.0097 ax=0.4141
1773666290.035143,imu_predict,yr=0.0035 ax=0.4759
1773666290.042810,odom_update,v=5.458
1773666290.055103,imu_predict,yr=-0.0109 ax=0.4511
1773666290.074929,imu_predict,yr=-0.0039 ax=0.5040
1773666290.093596,odom_update,v=5.352
1773666290.097097,imu_predict,yr=0.0013 ax=0.4044
1773666290.114897,imu_predict,yr=0.0007 ax=0.4259
1773666290.134759,imu_predict,yr=-0.0010 ax=0.5086
1773666290.144404,odom_update,v=5.214
1773666290.154921,imu_predict,yr=-0.0019 ax=0.5195
1773666290.175134,imu_predict,yr=0.0017 ax=0.4869
1773666290.192638,gnss_update,x=565.25 y=1.28
1773666290.194000,odom_update,v=5.336
1773666290.194717,imu_predict,yr=-0.0023 ax=0.5163
1773666290.214998,imu_predict,yr=-0.0018 ax=0.6731
1773666290.235000,imu_predict,yr=-0.0039 ax=0.5881
1773666290.242536,odom_update,v=5.543
1773666290.254878,imu_predict,yr=0.0011 ax=0.6448
1773666290.275047,imu_predict,yr=-0.0029 ax=0.6155
1773666290.292949,odom_update,v=5.450
1773666290.295120,imu_predict,yr=0.0067 ax=0.5448
1773666290.315555,imu_predict,yr=-0.0032 ax=0.5045
1773666290.335324,imu_predict,yr=-0.0023 ax=0.5364
1773666290.342968,odom_update,v=5.447
1773666290.355324,imu_predict,yr=-0.0028 ax=0.6049
1773666290.375082,imu_predict,yr=-0.0061 ax=0.6553
1773666290.392530,gnss_update,x=566.61 y=-0.65
1773666290.395081,odom_update,v=5.309
1773666290.395739,imu_predict,yr=0.0038 ax=0.6198
1773666290.414909,imu_predict,yr=-0.0007 ax=0.6726
1773666290.434857,imu_predict,yr=-0.0093 ax=0.8142
1773666290.446222,odom_update,v=5.381
1773666290.455012,imu_predict,yr=-0.0068 ax=0.7864
1773666290.475047,imu_predict,yr=0.0107 ax=0.6471
1773666290.492693,odom_update,v=5.527
1773666290.494987,imu_predict,yr=-0.0026 ax=0.8416
1773666290.515260,imu_predict,yr=-0.0016 ax=0.8619
1773666290.535232,imu_predict,yr=0.0072 ax=0.8547
1773666290.543022,odom_update,v=5.624
1773666290.554895,imu_predict,yr=0.0037 ax=0.7319
1773666290.574991,imu_predict,yr=0.0027 ax=0.7669
1773666290.592724,gnss_update,x=568.35 y=-1.64
1773666290.593595,odom_update,v=5.488
1773666290.594797,imu_predict,yr=0.0119 ax=0.6741
1773666290.614908,imu_predict,yr=-0.0028 ax=0.7375
1773666290.634914,imu_predict,yr=0.0009 ax=0.7907
1773666290.642675,odom_update,v=5.527
1773666290.654910,imu_predict,yr=-0.0046 ax=0.7628
1773666290.675320,imu_predict,yr=-0.0087 ax=0.7598
1773666290.693166,odom_update,v=5.722
1773666290.695037,imu_predict,yr=0.0029 ax=0.7928
1773666290.714919,imu_predict,yr=0.0005 ax=0.9179
1773666290.734894,imu_predict,yr=-0.0031 ax=0.8554
1773666290.743964,odom_update,v=5.933
1773666290.754816,imu_predict,yr=-0.0014 ax=0.7335
1773666290.774858,imu_predict,yr=0.0093 ax=0.8264
1773666290.795179,gnss_update,x=571.47 y=-1.76
1773666290.796164,odom_update,v=5.780
1773666290.796828,imu_predict,yr=-0.0019 ax=0.6869
1773666290.814964,imu_predict,yr=0.0079 ax=0.6753
1773666290.835363,imu_predict,yr=-0.0103 ax=0.5635
1773666290.842400,odom_update,v=5.880
1773666290.855118,imu_predict,yr=-0.0004 ax=0.6031
1773666290.875039,imu_predict,yr=-0.0058 ax=0.6856
1773666290.893597,odom_update,v=5.712
1773666290.894853,imu_predict,yr=-0.0062 ax=0.5283
1773666290.914888,imu_predict,yr=0.0067 ax=0.5575
1773666290.935052,imu_predict,yr=-0.0058 ax=0.5575
1773666290.943520,odom_update,v=5.782
1773666290.955164,imu_predict,yr=-0.0075 ax=0.5433
1773666290.975254,imu_predict,yr=-0.0012 ax=0.6223
1773666290.993421,gnss_update,x=567.90 y=-0.51
1773666290.994895,odom_update,v=5.967
1773666290.995744,imu_predict,yr=0.0007 ax=0.6782
1773666291.015156,imu_predict,yr=0.0007 ax=0.7343
1773666291.035184,imu_predict,yr=-0.0027 ax=0.6163
1773666291.045449,odom_update,v=5.957
1773666291.055107,imu_predict,yr=-0.0043 ax=0.5088
1773666291.075333,imu_predict,yr=-0.0161 ax=0.5856
1773666291.093134,odom_update,v=6.072
1773666291.095089,imu_predict,yr=-0.0015 ax=0.5718
1773666291.114852,imu_predict,yr=0.0045 ax=0.4957
1773666291.135242,imu_predict,yr=-0.0005 ax=0.4905
1773666291.150521,odom_update,v=5.993
1773666291.155157,imu_predict,yr=-0.0027 ax=0.5054
1773666291.175261,imu_predict,yr=-0.0061 ax=0.4555
1773666291.195694,imu_predict,yr=0.0003 ax=0.5060
1773666291.196831,gnss_update,x=568.83 y=1.36
1773666291.201482,odom_update,v=6.039
1773666291.215112,imu_predict,yr=-0.0080 ax=0.5345
1773666291.235045,imu_predict,yr=0.0006 ax=0.4530
1773666291.254281,odom_update,v=5.928
1773666291.255074,imu_predict,yr=-0.0050 ax=0.4769
1773666291.275075,imu_predict,yr=-0.0063 ax=0.3888
1773666291.295447,odom_update,v=6.000
1773666291.296094,imu_predict,yr=-0.0141 ax=0.5257
1773666291.314818,imu_predict,yr=-0.0069 ax=0.5239
1773666291.335222,imu_predict,yr=-0.0016 ax=0.5360
1773666291.343259,odom_update,v=6.080
1773666291.355276,imu_predict,yr=-0.0027 ax=0.6075
1773666291.375098,imu_predict,yr=-0.0076 ax=0.5943
1773666291.392307,gnss_update,x=573.60 y=0.77
1773666291.393490,odom_update,v=6.075
1773666291.394831,imu_predict,yr=0.0028 ax=0.5860
1773666291.414921,imu_predict,yr=-0.0009 ax=0.5231
1773666291.434954,imu_predict,yr=0.0019 ax=0.5904
1773666291.443324,odom_update,v=6.291
1773666291.455006,imu_predict,yr=-0.0023 ax=0.6002
1773666291.475144,imu_predict,yr=-0.0048 ax=0.6023
1773666291.493566,odom_update,v=6.255
1773666291.494884,imu_predict,yr=-0.0051 ax=0.5599
1773666291.515201,imu_predict,yr=0.0007 ax=0.5485
1773666291.535187,imu_predict,yr=0.0065 ax=0.5453
1773666291.544244,odom_update,v=6.384
1773666291.555282,imu_predict,yr=-0.0094 ax=0.4452
1773666291.574904,imu_predict,yr=-0.0040 ax=0.4947
1773666291.592338,gnss_update,x=574.25 y=2.07
1773666291.594473,odom_update,v=6.060
1773666291.595104,imu_predict,yr=-0.0009 ax=0.3578
1773666291.615098,imu_predict,yr=-0.0037 ax=0.3095
1773666291.635152,imu_predict,yr=0.0021 ax=0.3847
1773666291.643116,odom_update,v=6.292
1773666291.655167,imu_predict,yr=-0.0085 ax=0.3865
1773666291.675225,imu_predict,yr=0.0008 ax=0.4574
1773666291.696444,imu_predict,yr=-0.0020 ax=0.3754
1773666291.697735,odom_update,v=6.353
1773666291.715134,imu_predict,yr=0.0013 ax=0.3987
1773666291.735054,imu_predict,yr=-0.0039 ax=0.4089
1773666291.744053,odom_update,v=6.151
1773666291.755089,imu_predict,yr=0.0012 ax=0.2679
1773666291.775044,imu_predict,yr=-0.0093 ax=0.2673
1773666291.793425,gnss_update,x=574.03 y=-0.75
1773666291.794870,odom_update,v=6.260
1773666291.795857,imu_predict,yr=-0.0026 ax=0.3736
1773666291.822656,imu_predict,yr=0.0067 ax=0.4131
1773666291.835224,imu_predict,yr=-0.0123 ax=0.3932
1773666291.842633,odom_update,v=6.363
1773666291.855196,imu_predict,yr=-0.0009 ax=0.4593
1773666291.875122,imu_predict,yr=0.0028 ax=0.4564
1773666291.892960,odom_update,v=6.505
1773666291.894997,imu_predict,yr=0.0045 ax=0.4679
1773666291.914845,imu_predict,yr=-0.0013 ax=0.4225
1773666291.935184,imu_predict,yr=0.0020 ax=0.3292
1773666291.943477,odom_update,v=6.204
1773666291.955226,imu_predict,yr=-0.0039 ax=0.3326
1773666291.975051,imu_predict,yr=-0.0067 ax=0.3439
1773666291.992184,gnss_update,x=578.26 y=-0.90
1773666291.993371,odom_update,v=6.442
