timestamp,speed,acceleration,longitudinal_accel,lateral_accel,longitudinal_jerk,lateral_jerk,lead_detected,lead_distance,target_speed
1773666335.076421,7.4710,0.2890,0.4266,0.0008,-0.2002,-0.0370,True,16.9996,7.2589
1773666335.176507,7.6161,0.2185,0.4086,-0.0029,-0.1800,-0.0373,True,17.6136,7.3089
1773666335.277233,7.4278,0.3682,0.3927,-0.0100,-0.1572,-0.0705,True,19.1840,7.3588
1773666335.376536,7.4947,0.3682,0.4163,-0.0140,0.2368,-0.0402,True,16.8423,7.3660
1773666335.477111,7.5736,0.2177,0.4054,-0.0128,-0.1084,0.0124,True,16.9645,7.4088
1773666335.576577,7.6608,0.2080,0.3639,-0.0128,-0.4168,-0.0001,True,16.5256,7.4090
1773666335.677281,7.4882,0.0581,0.3169,-0.0226,-0.4667,-0.0971,True,16.3850,7.3806
1773666335.776510,7.6434,0.0574,0.2708,-0.0316,-0.4646,-0.0908,True,16.0502,7.3805
1773666335.876360,7.5537,0.0566,0.2225,-0.0249,-0.4834,0.0671,True,15.8478,7.3930
1773666335.976953,7.6366,0.0572,0.1776,-0.0193,-0.4468,0.0555,True,15.8093,7.4024
1773666336.076375,7.7117,-0.0912,0.1457,-0.0130,-0.3204,0.0632,True,15.5487,7.3990
1773666336.177206,7.5667,0.0582,0.1270,-0.0106,-0.1857,0.0234,True,16.2576,7.4488
1773666336.276602,7.6883,0.2087,0.1339,-0.0014,0.0698,0.0931,True,15.5113,7.4989
1773666336.376507,7.7188,0.3510,0.1540,-0.0096,0.2004,-0.0823,True,16.9726,7.5491
1773666336.477172,7.6427,0.3511,0.1972,-0.0105,0.4293,-0.0085,True,15.0058,7.5430
1773666336.576330,7.7873,0.2777,0.2356,-0.0192,0.3876,-0.0876,True,16.3652,7.5929
1773666336.676605,7.6653,0.1274,0.2348,-0.0073,-0.0082,0.1186,True,14.7576,7.5578
1773666336.776625,7.6191,-0.0226,0.2191,-0.0072,-0.1568,0.0008,True,14.4269,7.5243
1773666336.876699,7.6260,-0.0233,0.1959,-0.0101,-0.2323,-0.0286,True,14.8066,7.5397
1773666336.976416,7.6951,-0.1728,0.1529,-0.0021,-0.4312,0.0792,True,14.1314,7.5137
1773666337.076889,7.7834,-0.0223,0.1194,0.0004,-0.3336,0.0250,True,14.9240,7.5639
1773666337.176374,7.7489,-0.0227,0.1071,0.0056,-0.1234,0.0528,True,13.8736,7.5687
1773666337.276803,7.6574,-0.1730,0.0693,0.0016,-0.3762,-0.0400,True,13.5011,7.5186
1773666337.376844,7.5399,-0.0234,0.0578,0.0032,-0.1150,0.0163,True,16.5809,7.5685
1773666337.476309,7.7134,0.1266,0.0564,0.0118,-0.0136,0.0863,True,16.1594,7.6185
1773666337.576344,7.6142,-0.0234,0.0553,0.0118,-0.0111,0.0000,True,13.2808,7.5936
1773666337.676520,7.6260,-0.1736,0.0463,0.0188,-0.0904,0.0693,True,14.3732,7.5436
1773666337.776402,7.8293,-0.3235,0.0077,0.0133,-0.3865,-0.0552,True,12.8777,7.4936
1773666337.876621,7.5459,-0.4736,-0.0420,0.0065,-0.4960,-0.0679,True,12.5555,7.4436
1773666337.976486,7.6871,-0.3238,-0.0825,-0.0034,-0.4053,-0.0984,True,13.8451,7.4935
1773666338.076602,7.6286,-0.4744,-0.1282,0.0095,-0.4566,0.1284,True,12.4130,7.4433
1773666338.176808,7.4888,-0.3247,-0.1635,0.0154,-0.3517,0.0587,True,13.4628,7.4932
1773666338.276525,7.5852,-0.4753,-0.1838,0.0092,-0.2041,-0.0616,True,12.1635,7.4430
1773666338.376511,7.4181,-0.5518,-0.2259,0.0053,-0.4207,-0.0395,True,12.1322,7.3932
1773666338.476572,7.3583,-0.5517,-0.2711,0.0082,-0.4516,0.0293,True,11.9882,7.3433
1773666338.577208,7.3253,-0.4006,-0.2895,0.0171,-0.1827,0.0887,True,14.2517,7.3123
1773666338.677221,7.2467,-0.4426,-0.2996,0.0168,-0.1018,-0.0032,True,11.3425,7.2623
1773666338.777157,7.2928,-0.5929,-0.3139,0.0119,-0.1431,-0.0488,True,11.3105,7.2122
1773666338.876534,7.2829,-0.7417,-0.3724,0.0132,-0.5883,0.0125,True,11.5237,7.1626
1773666338.976320,7.1824,-0.6136,-0.4203,0.0145,-0.4796,0.0133,True,12.3451,7.1413
1773666339.076320,7.0706,-0.6133,-0.4592,0.0125,-0.3891,-0.0199,True,11.6439,7.0911
1773666339.176520,7.0746,-0.6139,-0.4706,0.0166,-0.1139,0.0407,True,11.9443,7.0413
1773666339.276824,6.8986,-0.5402,-0.4889,0.0119,-0.1822,-0.0471,True,11.0934,6.9911
1773666339.376287,6.7705,-0.5397,-0.5197,0.0081,-0.3103,-0.0377,True,10.9669,6.9414
1773666339.476398,6.9319,-0.5371,-0.5002,0.0091,0.1954,0.0092,True,10.5620,6.8912
1773666339.576614,6.6471,-0.3877,-0.4895,0.0015,0.1062,-0.0752,True,10.3796,6.8414
1773666339.676508,6.6278,-0.3901,-0.4767,-0.0003,0.1282,-0.0179,True,10.6002,6.7914
1773666339.776887,6.7225,-0.5411,-0.4667,-0.0010,0.0993,-0.0074,True,11.8290,6.7411
1773666339.876298,6.5906,-0.5404,-0.4768,0.0063,-0.1008,0.0732,True,10.2824,6.7162
1773666339.977054,6.3751,-0.5025,-0.4934,0.0002,-0.1647,-0.0602,True,10.2013,6.6413
1773666340.076561,6.5458,-0.6247,-0.5166,-0.0038,-0.2339,-0.0405,True,10.7216,6.5913
1773666340.178259,6.4894,-0.6247,-0.5419,0.0010,-0.2488,0.0476,True,12.9226,6.5530
1773666340.276667,6.2496,-0.4745,-0.5419,-0.0001,0.0001,-0.0116,True,10.2171,6.5029
1773666340.377186,6.2652,-0.3806,-0.5435,0.0079,-0.0159,0.0799,True,11.0873,6.4527
1773666340.476368,6.2469,-0.3802,-0.5294,0.0117,0.1421,0.0385,True,11.7284,6.4031
1773666340.576324,6.2764,-0.5309,-0.5057,0.0077,0.2373,-0.0405,True,10.6292,6.3528
1773666340.676268,6.3925,-0.6805,-0.5069,-0.0014,-0.0120,-0.0906,True,11.4335,6.3030
1773666340.776782,6.1009,-0.5308,-0.5191,-0.0000,-0.1214,0.0135,True,11.8897,6.2530
1773666340.876357,5.9103,-0.3804,-0.5126,0.0018,0.0655,0.0185,True,12.5716,6.2029
1773666340.976993,6.1019,-0.3805,-0.4875,0.0013,0.2489,-0.0054,True,10.1804,6.1529
1773666341.076622,5.9832,-0.4791,-0.4683,-0.0041,0.1928,-0.0542,True,9.8808,6.1029
1773666341.176760,5.9135,-0.4701,-0.4494,-0.0098,0.1888,-0.0571,True,9.8089,6.0530
1773666341.277084,5.9292,-0.4710,-0.4423,-0.0141,0.0713,-0.0426,True,10.2114,6.0027
1773666341.376537,5.8014,-0.4706,-0.4459,-0.0141,-0.0370,0.0004,True,10.3145,5.9530
1773666341.477253,5.6329,-0.4703,-0.4660,-0.0124,-0.1987,0.0166,True,11.0096,5.9028
1773666341.576758,5.8197,-0.6197,-0.4771,-0.0055,-0.1118,0.0693,True,11.3706,5.8530
1773666341.676807,5.6126,-0.4962,-0.5034,-0.0006,-0.2628,0.0493,True,10.1310,5.8027
1773666341.776441,5.5820,-0.4959,-0.4857,0.0028,0.1772,0.0338,True,13.5280,5.7531
1773666341.876487,5.6658,-0.4990,-0.4702,0.0045,0.1553,0.0167,True,10.0606,5.7018
1773666341.976517,5.7146,-0.5443,-0.4770,0.0090,-0.0683,0.0456,True,11.5595,5.6530
1773666342.076339,5.5036,-0.5447,-0.4902,0.0087,-0.1319,-0.0030,True,10.0995,5.6029
1773666342.177051,5.3706,-0.5192,-0.5137,0.0100,-0.2333,0.0132,True,11.9693,5.5525
1773666342.276536,5.3251,-0.4409,-0.5178,0.0057,-0.0412,-0.0439,True,10.8254,5.5026
1773666342.379795,5.3483,-0.3586,-0.5010,0.0080,0.1624,0.0227,True,14.2683,5.4751
1773666342.477479,5.2475,-0.3405,-0.4786,0.0036,0.2290,-0.0449,True,10.3248,5.4246
1773666342.577622,5.1688,-0.3546,-0.4781,0.0063,0.0056,0.0270,True,10.6326,5.3749
1773666342.676673,5.1875,-0.4483,-0.4600,0.0048,0.1822,-0.0153,True,11.7393,5.3028
1773666342.777176,5.1339,-0.4476,-0.4656,0.0056,-0.0559,0.0081,True,10.9925,5.2526
1773666342.878924,5.1593,-0.4510,-0.4570,0.0066,0.0847,0.0095,True,13.1275,5.2276
1773666342.977216,5.0879,-0.5293,-0.4765,0.0145,-0.1979,0.0808,True,10.8725,5.1575
1773666343.076485,4.9720,-0.3796,-0.4582,0.0116,0.1838,-0.0298,True,11.4928,5.1076
1773666343.176867,5.2092,-0.5293,-0.4558,0.0105,0.0244,-0.0112,True,10.9487,5.0578
1773666343.276543,4.6396,-0.3793,-0.4545,0.0066,0.0125,-0.0385,True,10.9668,5.0078
1773666343.376578,5.0250,-0.3792,-0.4484,0.0020,0.0609,-0.0460,True,13.2072,4.9888
1773666343.476665,4.9046,-0.3788,-0.4132,0.0039,0.3518,0.0184,True,12.3047,4.9389
1773666343.576731,4.6779,-0.3804,-0.4126,0.0110,0.0058,0.0712,True,11.5435,4.8889
1773666343.676571,4.7552,-0.5197,-0.4131,0.0031,-0.0046,-0.0794,True,11.7485,4.8386
1773666343.776576,4.7739,-0.5982,-0.4197,0.0035,-0.0659,0.0048,True,11.7170,4.7888
1773666343.877063,4.6355,-0.4483,-0.4252,0.0124,-0.0553,0.0886,True,12.6910,4.7753
1773666343.976731,4.4274,-0.4153,-0.4298,0.0121,-0.0454,-0.0031,True,12.4544,4.7254
1773666344.076630,4.4729,-0.4164,-0.4328,0.0120,-0.0304,-0.0017,True,12.4783,4.6754
1773666344.176439,4.6367,-0.2665,-0.4094,0.0146,0.2344,0.0263,True,14.8769,4.6753
1773666344.276726,4.4986,-0.4051,-0.4085,0.0110,0.0090,-0.0355,True,12.6459,4.6253
1773666344.376448,4.4433,-0.4393,-0.4227,0.0078,-0.1420,-0.0322,True,12.6696,4.5751
1773666344.476688,4.4735,-0.4388,-0.4024,0.0036,0.2019,-0.0426,True,12.7927,4.5252
1773666344.576507,4.4609,-0.4843,-0.3949,0.0092,0.0751,0.0563,True,12.7363,4.4754
1773666344.676470,4.4478,-0.5626,-0.4077,0.0048,-0.1278,-0.0434,True,12.8936,4.4251
1773666344.776295,4.3611,-0.4128,-0.4059,0.0076,0.0179,0.0279,True,13.0360,4.4200
1773666344.876389,4.3539,-0.3080,-0.3995,0.0071,0.0637,-0.0055,True,13.2674,4.3846
1773666344.976756,4.2970,-0.1580,-0.3557,0.0066,0.4369,-0.0042,True,13.5119,4.3695
1773666345.077022,4.1473,-0.1576,-0.3139,0.0084,0.4168,0.0172,True,13.6685,4.3197
1773666345.176598,4.1439,-0.0073,-0.2727,0.0169,0.4140,0.0853,True,15.0697,4.3483
1773666345.276732,4.2689,0.1430,-0.2265,0.0232,0.4615,0.0636,True,15.2390,4.3979
1773666345.376622,4.2437,-0.0070,-0.1694,0.0210,0.5712,-0.0227,True,14.3223,4.3479
1773666345.476883,4.1057,-0.1570,-0.1532,0.0142,0.1615,-0.0673,True,14.2043,4.2979
1773666345.576385,3.9949,-0.0077,-0.1463,0.0160,0.0697,0.0182,True,15.4424,4.3014
1773666345.676513,4.1302,0.1430,-0.1168,0.0172,0.2945,0.0113,True,15.8118,4.3294
1773666345.776567,4.2829,-0.0062,-0.0772,0.0124,0.3957,-0.0473,True,15.0193,4.2797
1773666345.876718,4.1504,-0.0058,-0.0390,0.0156,0.3812,0.0313,True,15.4372,4.2834
1773666345.976561,4.0201,0.1439,-0.0233,0.0124,0.1579,-0.0319,True,16.2663,4.3128
1773666346.076312,4.3313,-0.0059,-0.0113,0.0110,0.1205,-0.0138,True,15.4387,4.2814
1773666346.176594,4.0878,0.1448,0.0153,0.0104,0.2648,-0.0056,True,17.8420,4.3316
1773666346.276548,4.2706,-0.0043,0.0212,0.0073,0.0592,-0.0315,True,15.7504,4.2819
1773666346.376319,4.0681,-0.1544,0.0058,0.0062,-0.1544,-0.0108,True,15.9773,4.2319
1773666346.476601,4.2210,-0.0044,-0.0041,0.0068,-0.0988,0.0055,True,16.6761,4.2719
1773666346.576495,4.3129,0.1461,0.0088,-0.0002,0.1288,-0.0698,True,16.5636,4.3220
1773666346.676608,4.0321,0.1466,0.0460,-0.0027,0.3715,-0.0245,True,16.3734,4.2918
1773666346.776479,4.1782,0.2960,0.0716,-0.0023,0.2569,0.0040,True,17.2800,4.3416
1773666346.876594,4.2148,0.4461,0.1201,-0.0010,0.4840,0.0127,True,17.2871,4.3917
1773666346.976564,4.2477,0.4472,0.1783,-0.0025,0.5827,-0.0147,True,17.2165,4.4110
1773666347.078653,4.3838,0.5974,0.2400,-0.0043,0.6041,-0.0184,True,18.0866,4.4610
1773666347.176793,4.3675,0.4474,0.2912,-0.0011,0.5220,0.0333,True,17.2639,4.4816
1773666347.276542,4.4640,0.5973,0.3371,0.0017,0.4598,0.0276,True,19.4398,4.5315
1773666347.376649,4.3990,0.4470,0.3668,0.0022,0.2969,0.0052,True,17.8486,4.5335
1773666347.476321,4.6397,0.4498,0.4015,0.0129,0.3479,0.1079,True,19.5124,4.5834
1773666347.576617,4.7043,0.4500,0.4398,0.0143,0.3820,0.0134,True,17.9340,4.6335
1773666347.676514,4.8085,0.4510,0.4573,0.0134,0.1747,-0.0091,True,19.4640,4.6836
1773666347.776486,4.5153,0.4513,0.4684,0.0160,0.1111,0.0264,True,18.2231,4.6836
1773666347.876915,4.6793,0.4813,0.4587,0.0117,-0.0959,-0.0433,True,18.5773,4.7334
1773666347.977008,4.6344,0.4804,0.4604,0.0044,0.0162,-0.0730,True,18.6325,4.7835
1773666348.076484,4.7603,0.4800,0.4668,0.0016,0.0648,-0.0278,True,19.6962,4.8335
1773666348.176426,4.8044,0.6299,0.4893,-0.0007,0.2253,-0.0229,True,18.7128,4.8835
1773666348.276828,4.8908,0.6284,0.5047,-0.0001,0.1533,0.0056,True,18.8295,4.9337
1773666348.376626,4.9854,0.6274,0.5479,0.0060,0.4323,0.0616,True,19.2774,4.9837
1773666348.477001,5.1598,0.5713,0.5773,0.0098,0.2927,0.0382,True,18.9782,5.0339
1773666348.576799,5.0167,0.5718,0.5769,0.0057,-0.0032,-0.0418,True,19.3377,5.0836
1773666348.676380,5.1720,0.5717,0.5946,0.0087,0.1778,0.0300,True,19.4083,5.1335
1773666348.776444,5.0273,0.7216,0.5967,0.0071,0.0202,-0.0157,True,19.3084,5.1831
1773666348.876696,5.1699,0.7214,0.6071,0.0115,0.1039,0.0443,True,19.5218,5.2332
1773666348.976669,5.2481,0.7205,0.6142,0.0100,0.0717,-0.0148,False,nan,5.2832
1773666349.076422,5.4256,0.5698,0.6204,0.0052,0.0616,-0.0481,True,19.4486,5.3334
1773666349.176418,5.4884,0.5695,0.6164,0.0043,-0.0403,-0.0093,True,19.6022,5.3832
1773666349.277370,5.6976,0.4189,0.6026,0.0089,-0.1359,0.0453,False,nan,5.4334
1773666349.376585,5.6742,0.3434,0.5604,0.0073,-0.4263,-0.0157,False,nan,5.4832
1773666349.476621,5.7651,0.3435,0.5558,0.0076,-0.0459,0.0027,True,19.6910,5.5332
1773666349.576537,5.5815,0.4938,0.5335,0.0088,-0.2227,0.0119,False,nan,5.5833
1773666349.676747,5.6813,0.4949,0.5325,0.0109,-0.0099,0.0211,True,19.6849,5.6333
1773666349.776495,5.6860,0.6449,0.5270,0.0117,-0.0553,0.0082,False,nan,5.6833
1773666349.876522,5.9512,0.4954,0.5427,0.0175,0.1574,0.0581,False,nan,5.7332
1773666349.976354,5.8201,0.6457,0.5386,0.0116,-0.0411,-0.0598,False,nan,5.7833
1773666350.076614,5.8943,0.6458,0.5594,0.0068,0.2075,-0.0473,False,nan,5.8331
1773666350.176698,6.0608,0.6460,0.5767,-0.0035,0.1721,-0.1031,False,nan,5.8833
1773666350.276232,5.9211,0.6457,0.5863,-0.0016,0.0970,0.0192,False,nan,5.9331
1773666350.376571,6.0857,0.4952,0.5895,0.0013,0.0312,0.0289,True,19.8437,5.9833
1773666350.476468,6.3520,0.3453,0.5714,0.0081,-0.1802,0.0679,False,nan,6.0332
1773666350.578153,6.2156,0.3449,0.5467,0.0109,-0.2433,0.0281,True,19.8377,6.0831
1773666350.676350,6.1719,0.3447,0.5271,0.0106,-0.1995,-0.0040,False,nan,6.1334
1773666350.776624,6.3686,0.3461,0.5067,0.0128,-0.2038,0.0225,False,nan,6.1831
1773666350.876320,6.3063,0.4964,0.4954,0.0118,-0.1137,-0.0101,True,19.6694,6.2332
1773666350.976483,6.2336,0.4964,0.4940,0.0136,-0.0137,0.0184,True,19.6575,6.2834
1773666351.076846,6.5721,0.4954,0.5039,0.0062,0.0987,-0.0737,True,19.6177,6.3333
1773666351.176928,6.3998,0.6209,0.5181,-0.0001,0.1423,-0.0635,False,nan,6.3831
1773666351.276876,6.5735,0.4705,0.5276,0.0025,0.0949,0.0265,True,19.6154,6.4333
1773666351.376282,6.6003,0.4633,0.5231,0.0043,-0.0457,0.0175,True,19.5487,6.4834
1773666351.476563,6.5322,0.4629,0.5049,0.0091,-0.1817,0.0483,False,nan,6.5332
1773666351.576580,6.6396,0.5976,0.5150,0.0102,0.1015,0.0109,True,19.4549,6.5832
1773666351.679122,6.7604,0.6729,0.5435,0.0087,0.2783,-0.0149,True,19.4197,6.6083
1773666351.776999,6.8917,0.4483,0.5419,0.0087,-0.0171,-0.0000,True,19.2664,6.6831
1773666351.876571,6.9563,0.4491,0.5557,0.0173,0.1385,0.0870,True,19.0946,6.7331
1773666351.976424,6.8584,0.5037,0.5333,0.0175,-0.2239,0.0013,True,19.5352,6.7834
1773666352.076909,6.9031,0.5848,0.5393,0.0162,0.0592,-0.0130,True,18.9578,6.8333
1773666352.176488,6.8158,0.5578,0.5490,0.0187,0.0980,0.0255,True,18.8983,6.8537
1773666352.276376,7.0296,0.4082,0.5323,0.0166,-0.1673,-0.0215,True,19.5722,6.9036
1773666352.376391,6.9363,0.5281,0.5299,0.0130,-0.0239,-0.0353,False,nan,6.9534
1773666352.476710,7.1913,0.3782,0.5271,0.0260,-0.0275,0.1289,True,18.9520,7.0033
1773666352.576951,7.2381,0.2744,0.5002,0.0156,-0.2692,-0.1033,True,18.8843,7.0535
1773666352.676449,7.1241,0.4241,0.4786,0.0130,-0.2163,-0.0261,True,18.4493,7.1034
1773666352.776571,7.3491,0.4539,0.4981,0.0132,0.1939,0.0022,True,18.6917,7.1546
1773666352.876870,7.2534,0.5501,0.4896,0.0050,-0.0847,-0.0819,True,18.6217,7.2034
1773666352.976380,7.2273,0.5492,0.4847,0.0050,-0.0487,-0.0001,True,18.6053,7.2535
1773666353.076615,7.3034,0.3993,0.4963,0.0036,0.1152,-0.0137,True,18.0182,7.2554
1773666353.176807,7.3383,0.3999,0.4652,0.0051,-0.3105,0.0145,True,19.0237,7.3058
1773666353.276844,7.4216,0.3924,0.4743,0.0075,0.0917,0.0240,True,17.5690,7.2958
1773666353.376279,7.3977,0.2432,0.4656,0.0192,-0.0873,0.1181,True,17.6498,7.3241
1773666353.476460,7.6753,0.0925,0.4261,0.0294,-0.3943,0.1014,True,17.4043,7.3743
1773666353.576521,7.5524,0.1355,0.3721,0.0313,-0.5400,0.0190,True,17.6065,7.4243
1773666353.676262,7.5948,0.2856,0.3498,0.0259,-0.2238,-0.0540,True,17.6751,7.4743
1773666353.776598,7.7420,0.2240,0.3344,0.0280,-0.1530,0.0214,False,nan,7.5240
1773666353.876244,7.7136,0.3743,0.3337,0.0217,-0.0070,-0.0639,True,17.2751,7.5741
1773666353.976746,7.6684,0.3735,0.3317,0.0243,-0.0202,0.0259,True,17.8832,7.6240
1773666354.076288,7.6489,0.5168,0.3446,0.0259,0.1299,0.0167,True,17.5416,7.6741
1773666354.177009,7.7425,0.3669,0.3496,0.0262,0.0495,0.0023,True,16.3107,7.6242
1773666354.276612,7.7019,0.2166,0.3489,0.0298,-0.0074,0.0364,True,16.0280,7.5740
1773666354.376408,7.7907,0.2165,0.3250,0.0241,-0.2391,-0.0569,True,15.9549,7.5973
1773666354.477126,7.7924,0.2162,0.3018,0.0277,-0.2308,0.0359,True,15.9181,7.6282
1773666354.576323,7.9651,0.1508,0.2727,0.0251,-0.2932,-0.0263,True,15.4838,7.6784
1773666354.676779,7.7028,0.0007,0.2336,0.0206,-0.3890,-0.0453,True,15.3739,7.6428
1773666354.776986,7.7873,0.0548,0.2017,0.0178,-0.3189,-0.0281,True,15.3912,7.6657
1773666354.876415,7.8984,-0.0030,0.1826,0.0107,-0.1924,-0.0710,True,14.9094,7.6985
1773666354.976440,7.7836,0.1467,0.1666,0.0119,-0.1598,0.0121,True,16.0686,7.7484
1773666355.076324,7.7644,0.1475,0.1613,0.0109,-0.0528,-0.0100,True,14.8916,7.7487
1773666355.176489,7.7501,-0.0032,0.1510,0.0140,-0.1029,0.0307,True,14.9483,7.7051
1773666355.276552,7.9809,0.1462,0.1386,0.0047,-0.1238,-0.0924,True,17.0137,7.7549
1773666355.376861,7.9322,0.1465,0.1539,0.0074,0.1530,0.0267,True,14.1518,7.7711
1773666355.476203,7.8968,-0.0035,0.1420,0.0028,-0.1204,-0.0467,True,13.8822,7.7211
1773666355.577104,8.0290,-0.1540,0.1029,0.0089,-0.3874,0.0604,True,13.6005,7.6981
1773666355.676753,7.9603,-0.0036,0.0725,0.0145,-0.3049,0.0565,True,13.6604,7.7483
1773666355.776754,8.0322,0.1455,0.0686,0.0245,-0.0395,0.1001,True,16.7415,7.7980
1773666355.876527,7.8354,0.1455,0.0985,0.0244,0.2996,-0.0014,True,14.7608,7.7980
1773666355.976526,7.8944,-0.0042,0.1188,0.0105,0.2038,-0.1384,True,12.8336,7.7481
1773666356.076297,7.9083,-0.0046,0.1010,0.0061,-0.1784,-0.0449,True,13.9638,7.7517
1773666356.176369,7.9873,-0.1541,0.0657,0.0143,-0.3534,0.0820,True,12.8167,7.7018
1773666356.277017,7.8872,-0.3038,0.0207,0.0053,-0.4472,-0.0894,True,12.3018,7.6519
1773666356.376762,7.8146,-0.1538,-0.0107,0.0067,-0.3145,0.0144,True,13.5522,7.7019
1773666356.476361,8.0717,-0.1549,-0.0414,0.0101,-0.3086,0.0345,True,12.3760,7.7036
1773666356.576419,7.8388,-0.0039,-0.0327,0.0170,0.0872,0.0685,True,13.7249,7.7540
1773666356.676983,7.8947,-0.1309,-0.0533,0.0146,-0.2044,-0.0240,True,11.9041,7.7471
1773666356.778357,7.8478,-0.1191,-0.0637,0.0078,-0.1027,-0.0670,True,13.9244,7.7213
1773666356.876405,7.8101,-0.1135,-0.0579,0.0133,0.0588,0.0562,True,11.1741,7.7474
1773666356.976938,7.7111,-0.1890,-0.0790,0.0191,-0.2102,0.0574,True,11.8959,7.7222
1773666357.077263,7.8440,-0.4137,-0.1153,0.0184,-0.3617,-0.0063,True,12.7656,7.6473
1773666357.176711,7.6490,-0.5636,-0.1745,0.0184,-0.5952,0.0003,True,10.5413,7.5974
1773666357.276648,7.6289,-0.5638,-0.2425,0.0141,-0.6799,-0.0431,True,12.1861,7.5731
1773666357.376370,7.4894,-0.4888,-0.2849,0.0139,-0.4250,-0.0027,True,10.2093,7.5232
1773666357.476496,7.5697,-0.6388,-0.3348,0.0081,-0.4989,-0.0580,True,10.1688,7.4733
1773666357.577136,7.5204,-0.6494,-0.3804,0.1384,-0.4528,1.2949,True,10.2324,7.4231
1773666357.676425,7.6193,-0.7998,-0.4335,0.2126,-0.5351,0.7478,True,9.8125,7.3730
1773666357.777564,7.3032,-0.6499,-0.4782,0.2569,-0.4421,0.4382,True,9.8214,7.3231
1773666357.876527,7.1889,-0.6492,-0.5115,0.2845,-0.3358,0.2785,True,9.6101,7.2731
1773666357.976648,7.2737,-0.7424,-0.5277,0.2984,-0.1623,0.1388,True,10.4800,7.2230
1773666358.077106,7.1867,-0.6838,-0.5413,0.3056,-0.1349,0.0713,True,9.6030,7.1733
1773666358.176388,7.2116,-0.5335,-0.5483,0.2912,-0.0709,-0.1450,True,13.0811,7.1616
1773666358.276474,6.9836,-0.4337,-0.5263,0.2834,0.2203,-0.0777,True,8.9806,7.1114
1773666358.376453,6.9555,-0.4343,-0.4964,0.2693,0.2983,-0.1412,True,9.9998,7.0617
1773666358.476411,6.7530,-0.3567,-0.4898,0.2548,0.0665,-0.1446,True,10.3764,7.0114
1773666358.577135,6.8653,-0.5057,-0.4782,0.2341,0.1149,-0.2056,True,8.9294,6.9617
1773666358.676462,6.8692,-0.6560,-0.4815,0.2153,-0.0332,-0.1891,True,8.6901,6.9116
1773666358.776694,6.9277,-0.6559,-0.4992,0.1963,-0.1769,-0.1903,True,8.6110,6.8617
1773666358.876858,6.7168,-0.5060,-0.5020,0.1814,-0.0279,-0.1485,True,8.5376,6.8117
1773666358.976879,6.7568,-0.6559,-0.5084,0.1551,-0.0639,-0.2628,True,8.5880,6.7617
1773666359.076523,6.6249,-0.5054,-0.5249,0.1372,-0.1657,-0.1799,True,8.3529,6.7116
1773666359.176598,6.4507,-0.3547,-0.5186,0.1201,0.0636,-0.1710,True,8.1894,6.6613
1773666359.277187,6.6600,-0.5040,-0.5086,0.1070,0.0990,-0.1303,True,8.4407,6.6116
1773666359.376895,6.4868,-0.5200,-0.5143,0.0997,-0.0566,-0.0727,True,9.7025,6.5616
1773666359.476465,6.4814,-0.5204,-0.4909,0.0864,0.2346,-0.1340,True,8.0781,6.5116
1773666359.576358,6.5779,-0.5194,-0.4851,0.0845,0.0580,-0.0188,True,8.2653,6.4617
1773666359.676498,6.1842,-0.4491,-0.4849,0.0743,0.0025,-0.1013,True,9.6102,6.4114
1773666359.776630,6.1250,-0.4033,-0.4693,0.0674,0.1553,-0.0690,True,9.1506,6.3615
1773666359.876976,6.3694,-0.5528,-0.4642,0.0654,0.0509,-0.0202,True,8.1912,6.3116
1773666359.977004,6.1905,-0.5524,-0.4642,0.0628,0.0003,-0.0256,True,7.9127,6.2614
1773666360.076262,5.9714,-0.4030,-0.4534,0.0573,0.1085,-0.0559,True,7.8718,6.2116
1773666360.183216,6.0628,-0.5528,-0.4593,0.0570,-0.0549,-0.0029,True,8.7278,6.1617
1773666360.276335,6.0114,-0.5523,-0.4676,0.0563,-0.0898,-0.0072,True,8.6311,6.1117
1773666360.376487,5.9418,-0.4667,-0.4758,0.0488,-0.0816,-0.0747,True,8.0735,6.0831
1773666360.483435,5.9551,-0.5625,-0.4812,0.0425,-0.0502,-0.0594,True,8.3478,6.0117
1773666360.582086,5.8722,-0.5023,-0.4749,0.0444,0.0635,0.0199,True,7.9995,5.9614
1773666360.677223,5.8896,-0.4241,-0.4650,0.0427,0.1043,-0.0180,True,8.2858,5.9353
1773666360.776595,5.7191,-0.4257,-0.4804,0.0331,-0.1553,-0.0969,True,8.4292,5.8617
1773666360.876497,5.7418,-0.5757,-0.4948,0.0302,-0.1438,-0.0294,True,8.6757,5.8117
1773666360.985724,5.7065,-0.6080,-0.4986,0.0350,-0.0347,0.0444,True,8.2386,5.7614
1773666361.088696,5.6700,-0.6147,-0.5216,0.0290,-0.2235,-0.0584,True,8.4990,5.7114
1773666361.177431,5.5977,-0.5559,-0.5491,0.0220,-0.3103,-0.0793,True,9.9634,5.6617
1773666361.276895,5.3928,-0.5563,-0.5573,0.0195,-0.0817,-0.0251,True,8.2816,5.6117
1773666361.376297,5.5591,-0.5551,-0.5494,0.0165,0.0793,-0.0299,True,8.7101,5.5616
1773666361.476350,5.4227,-0.5554,-0.5670,0.0174,-0.1767,0.0088,True,8.5013,5.5117
1773666361.576253,5.3402,-0.5291,-0.5606,0.0095,0.0649,-0.0786,True,10.6090,5.4617
