timestamp,ekf_x,ekf_y,ekf_yaw,gt_x,gt_y,gt_yaw,gt_vx,gt_vy,gnss_x,gnss_y,imu_yaw_rate,imu_accel_x,odom_velocity,gnss_available,lead_x,lead_y
1773224647.937169,0.1384,0.5411,-0.0001,9.9478,0.1017,0.0057,0.1933,0.0011,10.0239,-0.5985,0.001561,0.154552,0.1934,True,61.8600,0.0000
1773224648.036853,0.1538,0.5540,-0.0002,9.9375,0.0732,-0.0083,-0.0189,0.0002,10.0239,-0.5985,0.003069,0.264164,0.0189,True,62.4000,0.0000
1773224648.139028,0.3146,1.6553,0.0007,9.9616,0.0023,0.0031,0.1031,0.0003,10.1791,0.6540,-0.001404,0.258019,0.1031,True,62.7600,0.0000
1773224648.245431,0.3188,1.7371,0.0007,10.0229,0.0424,0.0044,-0.0109,-0.0000,10.1791,0.6540,-0.010789,0.301708,0.0109,True,63.3000,0.0000
1773224648.339132,0.3241,1.8066,0.0008,10.0619,-0.0661,-0.0041,0.0767,-0.0003,7.1349,-1.0330,-0.004420,0.249436,0.0767,True,63.9000,0.0000
1773224648.435638,-0.9817,1.4342,-0.0001,10.0619,-0.0661,-0.0041,0.0767,-0.0003,7.1349,-1.0330,-0.004420,0.249436,0.0767,True,63.9000,0.0000
1773224648.535557,0.2263,1.3696,-0.0010,10.0777,0.0487,0.0089,0.2892,0.0026,11.2625,-0.8684,0.005362,0.341733,0.2892,True,64.9200,0.0000
1773224648.636174,0.2423,1.3974,-0.0007,9.9723,0.0503,0.0005,0.0825,0.0000,11.2625,-0.8684,0.000770,0.509861,0.0825,True,65.3400,0.0000
1773224648.736334,0.2489,1.4101,-0.0006,10.0321,0.0346,-0.0023,0.3729,-0.0009,9.5272,-0.0398,-0.003669,0.516038,0.3729,True,65.4600,0.0000
1773224648.835927,0.1018,1.9208,0.0016,10.1399,0.0011,0.0027,0.1504,0.0004,9.5272,-0.0398,0.002076,0.638587,0.1504,True,66.4200,0.0000
1773224648.935584,-0.3630,2.0249,0.0020,10.1419,0.0276,-0.0032,0.3930,-0.0013,8.7238,-0.1031,0.004095,0.544020,0.3930,True,67.0200,0.0000
1773224649.036866,-0.3258,2.1101,0.0019,10.2091,-0.0002,0.0053,0.3737,0.0020,8.7238,-0.1031,-0.006862,0.662734,0.3737,True,67.6200,0.0000
1773224649.146387,0.6628,1.2861,-0.0105,10.1915,-0.0305,0.0007,0.5019,0.0003,11.4195,-1.3739,0.001787,0.594781,0.5019,True,68.1600,0.0000
1773224649.242504,0.6903,1.2622,-0.0106,10.2736,0.0404,-0.0072,0.3661,-0.0026,11.4195,-1.3739,-0.002324,0.647174,0.3661,True,68.3400,0.0000
1773224649.335831,0.7694,-0.0208,-0.0335,10.3999,-0.0012,0.0020,0.6194,0.0012,10.4542,-2.8340,-0.001475,0.781248,0.6194,True,69.0000,0.0000
1773224649.435452,0.8283,-0.2272,-0.0333,10.3703,0.0191,0.0042,0.8543,0.0036,10.4542,-2.8340,-0.000997,0.783846,0.8543,True,69.9600,0.0000
1773224649.537133,0.2567,0.3402,-0.0141,10.3795,-0.0633,-0.0010,0.5970,-0.0006,9.1864,-1.2982,0.004078,0.948927,0.5970,True,70.5600,0.0000
1773224649.635603,0.3393,0.2384,-0.0139,10.4814,-0.0376,0.0094,0.8240,0.0078,9.1864,-1.2982,0.001585,0.951061,0.8240,True,71.1600,0.0000
1773224649.736963,0.8949,0.7650,0.0066,10.5405,-0.0585,-0.0012,0.7758,-0.0009,11.1032,-0.9567,0.006305,1.058236,0.7758,True,71.7600,0.0000
1773224649.835824,0.9874,0.7473,0.0068,10.7167,-0.0080,-0.0007,0.9355,-0.0007,11.1032,-0.9567,-0.006243,0.959176,0.9355,True,72.3600,0.0000
1773224649.938040,0.6886,2.9562,0.0934,10.8213,0.0069,0.0001,1.2233,0.0001,9.8826,2.0727,0.009241,1.120065,1.2233,True,72.9000,0.0000
1773224650.046610,0.7808,3.2245,0.0939,10.8666,-0.0027,0.0076,1.2547,0.0096,9.8826,2.0727,-0.000564,1.083636,1.2548,True,73.3200,0.0000
1773224650.170887,0.8607,3.4400,0.0944,11.0496,0.0289,0.0007,1.2612,0.0009,10.1078,-0.2778,0.010170,1.187216,1.2612,True,73.7400,0.0000
1773224650.236562,0.7116,2.4937,0.0421,11.0802,0.1070,0.0006,1.3274,0.0008,10.1078,-0.2778,0.003525,1.177806,1.3274,True,73.8600,0.0000
1773224650.344033,1.1264,3.0109,0.0601,11.1939,-0.0269,0.0017,1.4463,0.0025,10.9904,1.0193,0.009433,1.300860,1.4463,True,74.6400,0.0000
1773224650.448022,1.2807,3.1853,0.0607,11.2819,0.0579,-0.0128,1.3659,-0.0175,10.9904,1.0193,0.002433,1.281023,1.3660,True,74.8800,0.0000
1773224650.536592,1.4144,3.3592,0.0605,11.2963,-0.0200,-0.0033,1.6185,-0.0054,8.4195,-1.2135,-0.002135,1.367334,1.6185,True,75.0000,0.0000
1773224650.638926,0.2174,1.8081,-0.0600,11.3539,-0.0052,0.0004,1.6786,0.0006,8.4195,-1.2135,0.000982,1.347991,1.6786,True,75.0600,0.0000
1773224650.737501,0.2704,1.7962,-0.0600,11.4303,0.0337,-0.0069,1.7315,-0.0119,8.4195,-1.2135,0.001931,1.374069,1.7315,True,75.1800,0.0000
1773224650.841538,0.4334,1.7599,-0.0594,11.4426,0.0978,0.0057,1.6581,0.0095,17.0708,-0.5462,-0.002125,1.389794,1.6582,True,75.4800,0.0000
1773224650.936289,3.8811,1.6120,-0.0583,11.5793,0.0339,-0.0138,1.7896,-0.0246,12.5840,-1.8673,0.001375,1.361907,1.7898,True,75.7800,0.0000
1773224651.049528,3.6830,0.6789,-0.1325,11.7921,0.0253,0.0006,1.9272,0.0011,12.5840,-1.8673,0.006637,1.363410,1.9272,True,76.3200,0.0000
1773224651.142631,2.9682,0.8175,-0.1121,11.9435,0.0524,0.0028,2.0226,0.0057,11.4431,-1.0276,-0.000165,1.378209,2.0227,True,76.8000,0.0000
1773224651.237277,3.0511,0.7677,-0.1119,12.0910,-0.0489,-0.0022,2.1833,-0.0048,11.4431,-1.0276,0.004167,1.544658,2.1833,True,76.9800,0.0000
1773224651.341336,3.2986,0.6272,-0.1115,12.3672,-0.0011,-0.0034,2.4163,-0.0083,11.6144,-1.3802,0.000210,1.585052,2.4163,True,77.7000,0.0000
1773224651.436610,2.7543,0.6357,-0.1127,12.4239,0.0493,0.0068,2.1754,0.0147,11.6144,-1.3802,0.003831,1.548580,2.1755,True,77.9400,0.0000
1773224651.538156,2.9276,0.5392,-0.1125,12.5559,-0.0181,-0.0027,2.5911,-0.0070,10.8163,1.1349,0.000055,1.609392,2.5911,True,78.3000,0.0000
1773224651.646503,3.1525,0.4206,-0.1121,12.6934,-0.0575,-0.0029,2.6627,-0.0078,10.8163,1.1349,0.006926,1.587474,2.6627,True,78.7800,0.0000
1773224651.747359,2.6417,2.2766,0.0963,12.8980,-0.0311,-0.0017,2.8620,-0.0048,14.4371,4.5038,0.003093,1.688760,2.8620,True,79.5000,0.0000
1773224651.847454,3.8817,4.8641,0.2315,13.2112,-0.0210,-0.0078,2.9693,-0.0232,14.4371,4.5038,-0.000953,1.836152,2.9694,True,79.9200,0.0000
1773224651.936025,4.0986,5.0972,0.2315,13.4454,0.0308,0.0112,3.0264,0.0340,12.0412,-1.7397,-0.001982,1.922994,3.0266,True,80.2800,0.0000
1773224652.041025,3.4630,2.5587,-0.0225,13.7303,-0.0802,-0.0024,3.3159,-0.0080,12.0412,-1.7397,-0.000642,1.994499,3.3159,True,80.7600,0.0000
1773224652.156389,3.5711,2.5670,-0.0222,13.7303,-0.0802,-0.0024,3.3159,-0.0080,12.0412,-1.7397,-0.001915,1.979025,3.3159,True,81.1200,0.0000
1773224652.267115,3.8645,2.5908,-0.0211,13.8166,0.0444,0.0086,3.2678,0.0282,16.6739,1.3545,-0.003356,1.835069,3.2679,True,81.6600,0.0000
1773224652.352618,5.6233,3.1154,0.0277,13.9942,-0.0620,0.0003,3.3709,0.0010,16.6739,1.3545,0.009576,1.989670,3.3709,True,82.2000,0.0000
1773224652.441658,5.8340,3.1561,0.0278,14.2341,0.0407,0.0083,3.7305,0.0309,17.3860,-1.0712,0.007296,2.055773,3.7306,True,82.6200,0.0000
1773224652.540682,7.1032,1.9951,-0.1043,15.2561,-0.0363,-0.0005,4.0658,-0.0020,16.6548,0.6157,-0.000905,2.208300,4.0658,True,83.1000,0.0000
1773224652.637858,7.5082,2.3995,-0.0329,15.6048,0.0276,0.0086,4.3166,0.0370,16.6548,0.6157,-0.007832,2.264901,4.3168,True,83.7000,0.0000
1773224652.739844,7.9136,2.4048,-0.0325,15.8733,-0.0509,0.0038,4.4091,0.0166,16.7256,2.1889,0.007396,2.331244,4.4092,True,84.1800,0.0000
1773224652.837052,8.2140,3.5032,0.0362,16.1456,0.0300,-0.0011,4.8219,-0.0052,16.7256,2.1889,0.002816,2.385639,4.8219,True,85.0200,0.0000
1773224652.935884,7.7777,5.0789,0.2877,16.6114,-0.0616,0.0032,4.7325,0.0150,16.3044,3.9694,0.003060,2.440288,4.7325,True,85.5600,0.0000
1773224653.036340,8.1706,5.0075,0.0944,17.0455,0.0341,0.0001,4.9639,0.0006,16.3044,3.9694,-0.003986,2.491790,4.9639,True,85.8000,0.0000
1773224653.136925,6.2174,1.8349,-0.1730,17.5271,0.0198,-0.0032,5.1136,-0.0161,12.8115,-3.2617,0.006804,2.524016,5.1136,True,86.6400,0.0000
1773224653.235630,6.7464,1.7669,-0.1659,17.9114,0.0873,0.0006,5.3673,0.0031,12.8115,-3.2617,0.000106,2.617841,5.3673,True,87.2400,0.0000
1773224653.337031,6.1136,2.3429,-0.1278,18.4816,0.0335,-0.0087,5.7563,-0.0501,14.0803,0.9096,-0.001100,2.565444,5.7566,True,87.8400,0.0000
1773224653.435938,6.7000,2.2903,-0.1280,19.0581,-0.0142,-0.0084,5.9205,-0.0498,14.0803,0.9096,0.005643,2.505588,5.9208,True,88.4400,0.0000
1773224653.537228,7.4893,2.0401,-0.1539,19.6905,-0.0835,-0.0005,6.2301,-0.0030,17.1157,-0.2162,0.008740,2.479059,6.2301,True,89.0400,0.0000
1773224653.636559,8.1145,1.9616,-0.1555,20.2705,0.0211,-0.0067,6.4976,-0.0435,17.1157,-0.2162,-0.004645,2.471969,6.4978,True,89.6400,0.0000
1773224653.735854,8.5581,2.8316,-0.0106,20.9497,-0.0102,0.0086,6.6766,0.0574,17.7704,1.3805,0.002727,2.429274,6.6768,True,90.1800,0.0000
1773224653.836347,9.2235,2.8401,-0.0158,21.7333,-0.0028,-0.0021,6.9342,-0.0145,17.7704,1.3805,-0.003513,2.433542,6.9343,True,90.8400,0.0000
1773224653.936144,10.9855,2.7871,-0.0189,22.3597,0.0043,0.0044,7.0524,0.0313,21.6934,0.5857,0.001197,2.392535,7.0525,True,91.4400,0.0000
1773224654.037421,11.7264,2.7995,-0.0177,23.1406,0.0049,-0.0000,7.6206,-0.0001,21.6934,0.5857,-0.002409,2.386602,7.6206,True,91.9800,0.0000
1773224654.136960,12.9137,1.7657,-0.1843,23.8763,0.0065,-0.0014,7.5747,-0.0108,22.8062,-1.0699,-0.004076,2.452218,7.5747,True,92.6400,0.0000
1773224654.242174,13.6923,1.6595,-0.1808,24.7354,0.0902,0.0027,7.9852,0.0217,22.8062,-1.0699,0.004185,2.458714,7.9852,True,93.1200,0.0000
1773224654.335629,13.0871,1.5440,-0.2111,25.4693,0.0276,-0.0097,8.1123,-0.0788,20.9967,-0.4702,0.002034,2.301022,8.1127,True,93.7200,0.0000
1773224654.436160,13.8529,1.4126,-0.2114,26.0836,0.1169,-0.0018,8.3026,-0.0146,20.9967,-0.4702,0.006317,2.180221,8.3027,True,94.3200,0.0000
1773224654.536952,16.0447,3.4055,0.1003,27.0384,-0.0154,-0.0063,8.7308,-0.0550,26.7998,2.8167,0.000979,2.233182,8.7310,True,94.9200,0.0000
1773224654.635678,16.9094,3.5333,0.1275,27.9718,0.0252,-0.0064,8.7393,-0.0556,26.7998,2.8167,0.014201,2.047706,8.7395,True,95.5200,0.0000
1773224654.735884,18.2037,3.3971,0.1014,28.7984,0.0294,-0.0075,9.0579,-0.0678,28.1440,1.0560,-0.001175,2.002157,9.0582,True,96.1200,0.0000
1773224654.835894,19.1143,3.4826,0.1015,29.6341,-0.0204,0.0042,9.2966,0.0392,28.1440,1.0560,0.006362,1.849105,9.2967,True,96.7200,0.0000
1773224654.936140,20.4144,2.2073,-0.0766,30.6164,-0.0147,0.0025,9.3984,0.0238,30.1189,-1.0069,0.004392,1.848457,9.3984,True,97.3200,0.0000
1773224655.036595,21.3627,2.1560,-0.0765,31.5404,-0.1144,-0.0040,9.5172,-0.0385,30.1189,-1.0069,-0.005731,1.664451,9.5172,True,97.9200,0.0000
1773224655.135988,23.0180,1.9760,-0.0907,32.4852,-0.0239,0.0032,9.7076,0.0311,33.1105,-0.2246,-0.002301,1.553750,9.7076,True,98.5200,0.0000
1773224655.236500,23.9945,1.9112,-0.0907,33.3917,-0.0219,0.0013,9.9271,0.0126,33.1105,-0.2246,-0.002155,1.455461,9.9271,True,99.1200,0.0000
1773224655.335760,23.6234,4.6227,0.2479,34.4947,-0.0436,0.0068,10.1504,0.0688,31.5256,4.3867,0.000751,1.375155,10.1506,True,99.7200,0.0000
1773224655.436080,24.6106,4.8534,0.2526,35.5125,-0.0267,0.0091,10.0544,0.0912,31.5256,4.3867,0.009184,1.204489,10.0548,True,100.3200,0.0000
1773224655.535607,25.7082,4.1844,0.1805,36.4694,0.0447,-0.0037,10.3510,-0.0381,35.2355,-1.6174,-0.004542,1.165062,10.3511,True,100.9200,0.0000
1773224655.636474,26.7291,4.3469,0.1802,37.5638,-0.0561,0.0057,10.5216,0.0604,35.2355,-1.6174,0.004572,1.011488,10.5218,True,101.5200,0.0000
1773224655.737764,27.8537,4.6309,0.1914,38.5836,-0.0530,0.0042,10.4898,0.0439,37.6890,2.7654,0.009810,0.950346,10.4899,True,102.1200,0.0000
1773224655.835602,28.8999,4.8078,0.1912,39.6227,0.0305,-0.0084,10.5076,-0.0885,37.6890,2.7654,-0.002829,0.906277,10.5080,True,102.7200,0.0000
1773224655.936382,30.6626,3.4667,0.0616,40.6924,0.1367,0.0146,10.5581,0.1543,42.1255,-1.6617,-0.003309,0.764036,10.5592,True,103.3200,0.0000
1773224656.035675,31.7315,3.5229,0.0643,41.7251,-0.0428,0.0023,10.6882,0.0246,42.1255,-1.6617,0.006177,0.569335,10.6882,True,103.9200,0.0000
1773224656.136131,32.8849,2.8428,0.0022,42.7804,-0.0350,0.0066,10.6908,0.0705,42.5107,-0.4415,0.000686,0.516026,10.6910,True,104.5200,0.0000
1773224656.235852,33.9714,2.8179,0.0022,43.8949,-0.0587,0.0056,10.8882,0.0615,42.5107,-0.4415,0.000193,0.464848,10.8884,True,105.1200,0.0000
1773224656.336094,35.5664,3.3878,0.0456,44.8645,-0.0601,0.0121,10.8080,0.1305,46.6489,2.2008,0.007018,0.422560,10.8088,True,105.7200,0.0000
1773224656.437723,36.6681,3.4206,0.0459,46.0586,-0.0012,0.0074,10.8547,0.0807,46.6489,2.2008,-0.011116,0.281247,10.8550,True,106.3200,0.0000
1773224656.536572,37.5010,1.9747,-0.0504,47.1452,-0.0360,-0.0057,10.8495,-0.0616,46.0885,-2.3369,0.005357,0.196193,10.8497,True,106.9200,0.0000
1773224656.637204,38.5792,1.8737,-0.0501,48.1519,-0.0432,0.0015,11.0232,0.0162,46.0885,-2.3369,0.009155,0.081714,11.0232,True,107.5200,0.0000
1773224656.737126,40.4309,2.3933,-0.0163,49.2732,-0.0289,-0.0006,10.6358,-0.0062,51.6365,1.2066,0.002290,-0.090864,10.6358,True,108.0600,0.0000
1773224656.836000,41.3769,2.3539,-0.0161,50.3282,0.0175,0.0091,10.8570,0.0993,51.6365,1.2066,0.002104,-0.097781,10.8574,True,108.6600,0.0000
1773224656.937784,41.4572,1.7906,-0.0372,51.2923,-0.0281,0.0037,10.9480,0.0406,47.9479,-0.9953,0.011364,-0.276930,10.9481,True,109.2600,0.0000
1773224657.035562,42.5274,1.6930,-0.0368,52.4597,0.0543,0.0049,10.9419,0.0531,47.9479,-0.9953,0.003743,-0.382558,10.9420,True,109.8600,0.0000
1773224657.135649,43.4896,0.7031,-0.0637,53.6154,0.0788,0.0014,10.6138,0.0154,52.4417,-2.5903,0.003056,-0.400359,10.6138,True,110.4600,0.0000
1773224657.236101,44.5611,0.5167,-0.0633,54.5880,0.0066,0.0027,10.8197,0.0294,52.4417,-2.5903,0.006945,-0.611648,10.8198,True,111.0600,0.0000
1773224657.339546,45.6941,2.8951,-0.0402,55.8111,0.0071,0.0044,10.7888,0.0469,55.0093,3.8411,0.006633,-0.645585,10.7889,True,111.5400,0.0000
1773224657.438104,46.7398,2.9859,-0.0396,56.6149,0.0361,-0.0008,10.5785,-0.0086,55.0093,3.8411,0.002278,-0.748374,10.5786,True,112.2000,0.0000
1773224657.539756,47.6439,2.0804,-0.0279,57.6931,-0.0259,-0.0052,10.6154,-0.0553,56.7344,-1.2448,0.005309,-0.933661,10.6156,True,112.6800,0.0000
1773224657.635697,48.4615,2.0674,-0.0275,58.6899,0.0165,0.0048,10.5260,0.0509,56.7344,-1.2448,0.002719,-0.961854,10.5261,True,113.1600,0.0000
1773224657.760152,49.5315,2.0514,-0.0270,59.6276,-0.0055,0.0034,10.3480,0.0350,58.6485,0.9663,0.005903,-1.086942,10.3481,True,113.7600,0.0000
1773224657.837533,49.9919,2.5297,-0.0422,60.5069,0.0002,0.0019,10.2739,0.0190,58.6485,0.9663,0.001930,-1.086953,10.2739,True,113.9400,0.0000
1773224657.935543,51.8296,3.6525,-0.0935,61.3800,-0.0358,0.0027,10.1807,0.0270,61.6701,2.8591,0.010825,-1.267940,10.1807,True,114.9000,0.0000
1773224658.036067,52.8206,3.7848,-0.0918,62.3382,0.0017,0.0024,10.2042,0.0244,61.6701,2.8591,-0.006115,-1.328429,10.2042,True,115.5000,0.0000
1773224658.138224,52.9959,2.8162,0.0163,63.3607,0.0539,0.0025,9.8750,0.0243,60.1384,-0.5305,-0.003094,-1.380085,9.8750,True,116.1000,0.0000
1773224658.236076,53.9607,2.8265,0.0157,64.3663,0.0318,-0.0053,9.7533,-0.0516,60.1384,-0.5305,-0.001223,-1.265459,9.7534,True,116.7000,0.0000
1773224658.335432,56.7788,2.3136,0.0848,65.3648,-0.0342,0.0031,9.4550,0.0296,67.2913,0.0652,-0.003195,-1.376750,9.4551,True,117.3000,0.0000
1773224658.435827,57.7339,2.3000,0.0630,66.1874,-0.0495,-0.0044,9.4013,-0.0414,67.2913,0.0652,-0.002771,-1.253457,9.4014,True,117.9000,0.0000
1773224658.536190,57.9258,2.6118,-0.0067,67.1708,-0.0698,-0.0016,9.4090,-0.0153,66.4660,0.6473,0.003758,-1.154445,9.4090,True,118.5000,0.0000
1773224658.636252,58.8598,2.6258,-0.0065,68.2043,0.0204,0.0027,9.2039,0.0244,66.4660,0.6473,-0.001409,-1.093949,9.2039,True,119.1000,0.0000
1773224658.735811,60.2167,1.2693,0.0063,69.0610,-0.0304,0.0033,9.0349,0.0297,70.1528,-2.0470,-0.005686,-1.095838,9.0350,True,119.7000,0.0000
1773224658.838197,61.1301,1.3819,-0.0661,69.9533,-0.0254,-0.0013,9.1233,-0.0123,70.1528,-2.0470,0.002351,-0.947803,9.1233,True,120.2400,0.0000
1773224658.935662,61.5776,1.4287,-0.0667,70.8759,0.0051,0.0014,8.7829,0.0126,70.4722,-0.7014,-0.006401,-0.853523,8.7829,True,120.7800,0.0000
1773224659.036284,62.4302,1.4649,-0.0669,71.6942,-0.0272,-0.0022,8.9763,-0.0199,70.4722,-0.7014,-0.004129,-0.732214,8.9763,True,121.4400,0.0000
1773224659.150710,63.1481,1.4947,-0.0670,72.5346,-0.0296,0.0040,8.6535,0.0347,69.9434,-0.3989,-0.000105,-0.888312,8.6536,True,121.9200,0.0000
1773224659.239012,62.5952,1.6570,-0.0759,73.2740,-0.0121,-0.0080,8.6205,-0.0694,69.9434,-0.3989,-0.002557,-0.889022,8.6208,True,122.1600,0.0000
1773224659.337581,63.9273,0.6927,0.0272,74.0542,-0.0812,-0.0113,8.7915,-0.0991,73.6809,-2.2685,0.002528,-0.685712,8.7920,True,122.8200,0.0000
1773224659.436022,64.7818,0.7041,0.0047,74.9225,-0.0822,-0.0016,8.5018,-0.0139,73.6809,-2.2685,-0.000772,-0.764215,8.5018,True,123.6000,0.0000
1773224659.542188,65.8070,0.4153,0.0408,75.6383,0.0357,0.0026,8.5882,0.0222,75.3361,-1.9019,0.006339,-0.687645,8.5883,True,124.0800,0.0000
1773224659.640312,66.6627,0.3702,0.0418,76.5436,0.0259,0.0040,8.4345,0.0333,75.3361,-1.9019,-0.005242,-0.739283,8.4346,True,124.7400,0.0000
1773224659.735554,67.4720,0.7375,-0.0134,77.3477,-0.0624,-0.0012,8.5098,-0.0102,76.9388,-1.1159,-0.003406,-0.415828,8.5098,True,125.3400,0.0000
1773224659.835968,68.3180,0.7414,-0.0141,78.1645,-0.0551,-0.0002,8.2571,-0.0020,76.9388,-1.1159,-0.004978,-0.686488,8.2571,True,125.9400,0.0000
1773224659.935925,69.2409,1.8298,-0.1391,78.9405,-0.0800,0.0065,8.2711,0.0539,78.6500,0.4543,-0.002548,-0.584313,8.2713,True,126.5400,0.0000
1773224660.051462,70.0919,1.9353,-0.1343,79.4129,0.0098,-0.0062,8.1937,-0.0506,78.6500,0.4543,0.005222,-0.430343,8.1938,True,126.8400,0.0000
1773224660.145335,70.7724,2.0251,-0.1342,80.2196,0.0360,-0.0002,8.1747,-0.0017,77.8756,-1.4144,0.003034,-0.451189,8.1747,True,127.1400,0.0000
1773224660.236019,70.2055,1.1347,0.0065,80.7948,-0.0125,-0.0071,7.9984,-0.0571,77.8756,-1.4144,0.008581,-0.317691,7.9986,True,127.3800,0.0000
1773224660.356452,70.9890,1.1051,0.0068,81.4249,0.0569,0.0005,7.9487,0.0041,80.4953,-2.6816,0.002043,-0.328648,7.9487,True,127.7400,0.0000
1773224660.435726,71.9292,-0.0641,0.1183,82.0491,-0.0055,0.0010,7.8398,0.0077,80.4953,-2.6816,0.004197,-0.274619,7.8398,True,128.2200,0.0000
1773224660.541971,72.8306,-0.2325,0.1187,82.2651,-0.0293,-0.0011,8.0567,-0.0089,82.2818,1.1978,0.001589,-0.249893,8.0567,True,128.5200,0.0000
1773224660.648185,73.1261,1.8450,-0.0482,82.8683,-0.0562,0.0062,8.1387,0.0507,82.2818,1.1978,-0.005119,-0.344804,8.1389,True,128.9400,0.0000
1773224660.735531,74.9279,2.1455,-0.0702,83.4053,0.0245,-0.0096,7.9747,-0.0766,85.4506,0.2179,0.009923,-0.418915,7.9751,True,129.7800,0.0000
1773224660.835873,75.7487,2.2208,-0.0695,84.2033,0.0239,-0.0041,8.1967,-0.0334,85.4506,0.2179,-0.010407,-0.279223,8.1968,True,130.3800,0.0000
1773224660.935984,75.5860,1.6702,-0.0120,85.0352,-0.0280,-0.0019,7.9430,-0.0147,83.8836,-0.8935,-0.004965,-0.264025,7.9430,True,130.9800,0.0000
1773224661.035824,76.3860,1.6713,-0.0129,85.8277,-0.0856,0.0048,8.0055,0.0382,83.8836,-0.8935,0.002361,-0.464495,8.0055,True,131.5800,0.0000
1773224661.139203,76.7710,1.5915,-0.0050,86.6015,0.0259,-0.0055,7.8302,-0.0433,85.8127,-0.5775,0.010756,-0.304695,7.8304,True,132.1800,0.0000
1773224661.235767,77.5576,1.5792,-0.0046,87.3933,0.0093,0.0006,7.9452,0.0044,85.8127,-0.5775,-0.002947,-0.282411,7.9452,True,132.7800,0.0000
1773224661.341727,77.1386,2.6177,-0.0917,88.2757,0.0154,-0.0060,7.9443,-0.0480,85.1805,1.1383,0.001142,-0.190820,7.9445,True,133.3200,0.0000
1773224661.438371,77.9336,2.6841,-0.0796,88.9049,-0.0895,0.0041,7.7722,0.0316,85.1805,1.1383,-0.001579,-0.360272,7.7722,True,133.8000,0.0000
1773224661.555834,77.3870,2.2790,-0.0369,89.6240,0.0220,0.0036,8.0546,0.0286,85.2865,-0.1490,0.004982,-0.281121,8.0547,True,134.4000,0.0000
1773224661.636559,78.1328,2.3104,-0.0370,90.3874,-0.0103,0.0035,7.9885,0.0276,85.2865,-0.1490,-0.006080,-0.201206,7.9886,True,135.0600,0.0000
1773224661.744230,79.8040,0.7160,0.0821,91.1502,0.0150,-0.0008,7.8690,-0.0064,90.2686,-2.3789,0.003582,-0.274567,7.8690,True,135.4200,0.0000
1773224661.841937,80.4659,0.6115,0.0730,91.6860,-0.0605,-0.0007,7.8966,-0.0058,90.2686,-2.3789,0.000997,-0.193368,7.8966,True,135.6600,0.0000
1773224661.939665,81.2581,0.4517,0.0731,92.3520,-0.1368,0.0007,7.7095,0.0051,91.9505,1.8437,-0.002913,-0.252152,7.7095,True,136.1400,0.0000
1773224662.035979,82.6196,2.7138,-0.0784,92.8920,0.0680,-0.0073,7.8504,-0.0574,91.9505,1.8437,0.000275,-0.048568,7.8506,True,136.7400,0.0000
1773224662.139357,83.2471,2.7997,-0.0782,93.1391,0.0144,0.0011,7.9808,0.0087,93.0621,3.1492,-0.004687,-0.111394,7.9808,True,137.2200,0.0000
1773224662.236935,84.3282,4.5716,-0.1681,93.9065,0.0337,-0.0031,7.8065,-0.0243,93.0621,3.1492,-0.001066,-0.272163,7.8066,True,137.7600,0.0000
1773224662.338009,84.3573,2.4513,-0.0248,94.6628,0.0191,0.0050,7.7406,0.0389,93.0891,-1.2198,0.006323,-0.135450,7.7407,True,138.3600,0.0000
1773224662.436136,85.1239,2.4268,-0.0245,95.4729,-0.0141,0.0062,7.5740,0.0467,93.0891,-1.2198,0.007024,-0.111453,7.5742,True,138.9600,0.0000
1773224662.536853,86.5318,4.3510,-0.1150,96.2713,0.0222,0.0027,7.7477,0.0208,96.5796,3.5868,-0.007629,-0.146902,7.7477,True,139.5600,0.0000
1773224662.635560,87.3099,4.5353,-0.1152,97.0477,0.0504,0.0027,7.4782,0.0205,96.5796,3.5868,0.005950,-0.080905,7.4782,True,140.1600,0.0000
1773224662.748504,88.1947,3.1180,-0.0473,97.7154,0.0279,0.0059,7.9590,0.0474,97.8745,-0.0665,0.011200,-0.137202,7.9591,True,140.5800,0.0000
1773224662.836133,88.9683,3.1257,-0.0472,98.4618,-0.0534,-0.0059,7.6243,-0.0451,97.8745,-0.0665,0.006742,-0.115559,7.6245,True,141.3000,0.0000
1773224662.936458,89.6738,2.5353,-0.0209,99.3311,-0.0024,0.0044,7.5711,0.0330,99.1286,0.0472,-0.002120,-0.015268,7.5711,True,141.9000,0.0000
1773224663.041941,90.4289,2.4677,-0.0207,100.0251,-0.0264,-0.0073,7.6740,-0.0564,99.1286,0.0472,-0.005311,-0.078543,7.6742,True,142.3800,0.0000
1773224663.136046,92.6267,3.7253,-0.0750,100.6918,-0.0625,-0.0017,7.8026,-0.0133,103.7558,2.3856,-0.005743,-0.038822,7.8026,True,143.0400,0.0000
1773224663.235734,93.4022,3.8344,-0.0750,101.4461,-0.0742,0.0062,7.7343,0.0477,103.7558,2.3856,0.003197,-0.148696,7.7345,True,143.6400,0.0000
1773224663.335495,93.3385,3.1082,-0.0442,102.2156,-0.0636,-0.0004,7.5585,-0.0031,101.7213,0.4829,-0.010142,-0.023480,7.5585,True,144.2400,0.0000
1773224663.437694,94.1064,3.1003,-0.0439,103.0704,0.0638,0.0029,7.5316,0.0217,101.7213,0.4829,-0.000181,-0.062772,7.5316,True,144.8400,0.0000
